Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast,AQI,AQI_Category,RawConc,ConcUnit,Duration,QC_Name
Kolkata,PM2.5 - Principal,6/21/2016 19:00,2016,6,21,19,26.4,81,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/21/2016 20:00,2016,6,21,20,27.9,84,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/21/2016 21:00,2016,6,21,21,25.5,79,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/21/2016 22:00,2016,6,21,22,25.7,80,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/21/2016 23:00,2016,6,21,23,22.3,72,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 0:00,2016,6,22,0,22.1,72,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 1:00,2016,6,22,1,23.3,75,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 2:00,2016,6,22,2,22.3,72,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 3:00,2016,6,22,3,19,66,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 4:00,2016,6,22,4,19.6,67,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 5:00,2016,6,22,5,18.4,64,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 6:00,2016,6,22,6,19.1,66,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 7:00,2016,6,22,7,21.4,71,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 8:00,2016,6,22,8,20.2,68,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 9:00,2016,6,22,9,19,66,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 10:00,2016,6,22,10,20.1,68,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 11:00,2016,6,22,11,24.8,78,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 12:00,2016,6,22,12,24.9,78,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 13:00,2016,6,22,13,26.3,81,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 14:00,2016,6,22,14,28.6,86,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 15:00,2016,6,22,15,27.3,83,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 16:00,2016,6,22,16,28.9,86,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 17:00,2016,6,22,17,26.7,82,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 18:00,2016,6,22,18,23.6,75,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 19:00,2016,6,22,19,26,80,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 20:00,2016,6,22,20,24.2,76,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 21:00,2016,6,22,21,24,76,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 22:00,2016,6,22,22,24.3,77,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/22/2016 23:00,2016,6,22,23,20.2,68,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 0:00,2016,6,23,0,20.6,69,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 1:00,2016,6,23,1,22.7,73,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 2:00,2016,6,23,2,20.9,70,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 3:00,2016,6,23,3,18.5,64,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 4:00,2016,6,23,4,19.7,67,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 5:00,2016,6,23,5,20.7,69,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 6:00,2016,6,23,6,21.7,71,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 7:00,2016,6,23,7,22.4,73,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 8:00,2016,6,23,8,23.3,75,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 9:00,2016,6,23,9,24.4,77,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 10:00,2016,6,23,10,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 11:00,2016,6,23,11,29.5,88,Moderate,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 12:00,2016,6,23,12,35.2,100,Moderate,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 13:00,2016,6,23,13,38.6,109,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 14:00,2016,6,23,14,38.8,109,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 15:00,2016,6,23,15,38.8,109,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,6/23/2016 16:00,2016,6,23,16,31.2,91,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 17:00,2016,6,23,17,27.5,83,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 18:00,2016,6,23,18,28.7,86,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 19:00,2016,6,23,19,29.3,87,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 20:00,2016,6,23,20,28.2,85,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 21:00,2016,6,23,21,25.8,80,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 22:00,2016,6,23,22,25,78,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/23/2016 23:00,2016,6,23,23,25.4,79,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 0:00,2016,6,24,0,24.3,77,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 1:00,2016,6,24,1,22.1,72,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 2:00,2016,6,24,2,21.4,71,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 3:00,2016,6,24,3,17.2,62,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 4:00,2016,6,24,4,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 5:00,2016,6,24,5,16.8,61,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 6:00,2016,6,24,6,17.9,63,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 7:00,2016,6,24,7,20.3,68,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 8:00,2016,6,24,8,18.7,65,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 9:00,2016,6,24,9,20.2,68,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 10:00,2016,6,24,10,21.5,71,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 11:00,2016,6,24,11,29.3,87,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 12:00,2016,6,24,12,35.1,99,Moderate,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 13:00,2016,6,24,13,35,99,Moderate,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 14:00,2016,6,24,14,35.5,101,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 15:00,2016,6,24,15,31.7,92,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 16:00,2016,6,24,16,28.3,85,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 17:00,2016,6,24,17,28.6,86,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 18:00,2016,6,24,18,24.3,77,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 19:00,2016,6,24,19,23.1,74,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 20:00,2016,6,24,20,21.5,71,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 21:00,2016,6,24,21,26.7,82,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 22:00,2016,6,24,22,23.8,76,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/24/2016 23:00,2016,6,24,23,23.4,75,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 0:00,2016,6,25,0,21.9,72,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 1:00,2016,6,25,1,19.3,66,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 2:00,2016,6,25,2,19.3,66,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 3:00,2016,6,25,3,17.5,62,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 4:00,2016,6,25,4,16.2,60,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 5:00,2016,6,25,5,16.6,60,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 6:00,2016,6,25,6,15.3,58,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 7:00,2016,6,25,7,21.6,71,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 8:00,2016,6,25,8,21.3,70,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 9:00,2016,6,25,9,20.1,68,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 10:00,2016,6,25,10,16.5,60,Moderate,13,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 11:00,2016,6,25,11,16.2,60,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 12:00,2016,6,25,12,21.6,71,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 13:00,2016,6,25,13,23.3,75,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 14:00,2016,6,25,14,22.1,72,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 15:00,2016,6,25,15,23.5,75,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 16:00,2016,6,25,16,23.2,74,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 17:00,2016,6,25,17,25.1,78,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 18:00,2016,6,25,18,22,72,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 19:00,2016,6,25,19,23,74,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 20:00,2016,6,25,20,23.5,75,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 21:00,2016,6,25,21,21.7,71,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 22:00,2016,6,25,22,22.4,73,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/25/2016 23:00,2016,6,25,23,21.8,71,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 0:00,2016,6,26,0,21.2,70,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 1:00,2016,6,26,1,18.1,64,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 2:00,2016,6,26,2,20.3,68,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 3:00,2016,6,26,3,18.3,64,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 4:00,2016,6,26,4,14,55,Moderate,10,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 5:00,2016,6,26,5,14.5,56,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 6:00,2016,6,26,6,14.7,56,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 7:00,2016,6,26,7,16.8,61,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 8:00,2016,6,26,8,15.9,59,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 9:00,2016,6,26,9,14.9,57,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 10:00,2016,6,26,10,14.4,56,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 11:00,2016,6,26,11,18.7,65,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 12:00,2016,6,26,12,20.8,69,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 13:00,2016,6,26,13,19.4,66,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 14:00,2016,6,26,14,17.2,62,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 15:00,2016,6,26,15,16.1,59,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 16:00,2016,6,26,16,16.7,61,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 17:00,2016,6,26,17,16.4,60,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 18:00,2016,6,26,18,20.1,68,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 19:00,2016,6,26,19,19.6,67,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 20:00,2016,6,26,20,21.1,70,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 21:00,2016,6,26,21,20.6,69,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 22:00,2016,6,26,22,21.5,71,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/26/2016 23:00,2016,6,26,23,18.2,64,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 0:00,2016,6,27,0,18.6,65,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 1:00,2016,6,27,1,20.1,68,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 2:00,2016,6,27,2,17.8,63,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 3:00,2016,6,27,3,12.8,52,Moderate,8,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 4:00,2016,6,27,4,13.9,55,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 5:00,2016,6,27,5,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 6:00,2016,6,27,6,16.2,60,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 7:00,2016,6,27,7,16.6,60,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 8:00,2016,6,27,8,17.8,63,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 9:00,2016,6,27,9,18.9,65,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 10:00,2016,6,27,10,18.9,65,Moderate,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,6/27/2016 11:00,2016,6,27,11,18.9,65,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 12:00,2016,6,27,12,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,6/27/2016 13:00,2016,6,27,13,22.6,73,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 14:00,2016,6,27,14,19.2,66,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 15:00,2016,6,27,15,23.1,74,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 16:00,2016,6,27,16,21.2,70,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 17:00,2016,6,27,17,20.7,69,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 18:00,2016,6,27,18,20.8,69,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 19:00,2016,6,27,19,24.2,76,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 20:00,2016,6,27,20,28.7,86,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 21:00,2016,6,27,21,31.4,92,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 22:00,2016,6,27,22,33.7,96,Moderate,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/27/2016 23:00,2016,6,27,23,29.8,88,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 0:00,2016,6,28,0,22.4,73,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 1:00,2016,6,28,1,18.2,64,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 2:00,2016,6,28,2,19.1,66,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 3:00,2016,6,28,3,16.5,60,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 4:00,2016,6,28,4,15.2,58,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 5:00,2016,6,28,5,15.1,57,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 6:00,2016,6,28,6,16.5,60,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 7:00,2016,6,28,7,18.2,64,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 8:00,2016,6,28,8,22.1,72,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 9:00,2016,6,28,9,24,76,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 10:00,2016,6,28,10,23.3,75,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 11:00,2016,6,28,11,25.7,80,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 12:00,2016,6,28,12,26.3,81,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 13:00,2016,6,28,13,26.6,81,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 14:00,2016,6,28,14,28.3,85,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 15:00,2016,6,28,15,28.1,85,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 16:00,2016,6,28,16,30.5,90,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 17:00,2016,6,28,17,26.9,82,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 18:00,2016,6,28,18,27.9,84,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 19:00,2016,6,28,19,27.3,83,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 20:00,2016,6,28,20,24.3,77,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 21:00,2016,6,28,21,24.9,78,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 22:00,2016,6,28,22,19.8,67,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/28/2016 23:00,2016,6,28,23,19.4,66,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 0:00,2016,6,29,0,14.7,56,Moderate,10,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 1:00,2016,6,29,1,16.3,60,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 2:00,2016,6,29,2,14.6,56,Moderate,13,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 3:00,2016,6,29,3,17.3,62,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 4:00,2016,6,29,4,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 5:00,2016,6,29,5,17.5,62,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 6:00,2016,6,29,6,22.2,72,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 7:00,2016,6,29,7,21.6,71,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 8:00,2016,6,29,8,22.8,74,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 9:00,2016,6,29,9,20.9,70,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 10:00,2016,6,29,10,18.9,65,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 11:00,2016,6,29,11,17.4,62,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 12:00,2016,6,29,12,24.2,76,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 13:00,2016,6,29,13,23.6,75,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 14:00,2016,6,29,14,23.7,75,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 15:00,2016,6,29,15,25.8,80,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 16:00,2016,6,29,16,27.8,84,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 17:00,2016,6,29,17,27.9,84,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 18:00,2016,6,29,18,24.5,77,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 19:00,2016,6,29,19,23.3,75,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 20:00,2016,6,29,20,23.6,75,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 21:00,2016,6,29,21,25.7,80,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 22:00,2016,6,29,22,22,72,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/29/2016 23:00,2016,6,29,23,21.8,71,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 0:00,2016,6,30,0,18.2,64,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 1:00,2016,6,30,1,16.1,59,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 2:00,2016,6,30,2,13,53,Moderate,10,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 3:00,2016,6,30,3,13.5,54,Moderate,14,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 4:00,2016,6,30,4,15.7,59,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 5:00,2016,6,30,5,17.3,62,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 6:00,2016,6,30,6,19.1,66,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 7:00,2016,6,30,7,18.5,64,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 8:00,2016,6,30,8,21.7,71,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 9:00,2016,6,30,9,20.8,69,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 10:00,2016,6,30,10,20.4,68,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 11:00,2016,6,30,11,21.2,70,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,6/30/2016 12:00,2016,6,30,12,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
