Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast,AQI,AQI_Category,RawConc,ConcUnit,Duration,QC_Name
Kolkata,PM2.5 - Principal,5/4/2018 21:00,2018,5,4,21,31.1,91,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/4/2018 22:00,2018,5,4,22,31.4,92,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/4/2018 23:00,2018,5,4,23,26.6,81,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 0:00,2018,5,5,0,26.3,81,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 1:00,2018,5,5,1,24.5,77,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 2:00,2018,5,5,2,23.3,75,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 3:00,2018,5,5,3,22.7,73,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 4:00,2018,5,5,4,24.6,77,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 5:00,2018,5,5,5,26.7,82,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 6:00,2018,5,5,6,24.8,78,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 7:00,2018,5,5,7,30.3,89,Moderate,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 8:00,2018,5,5,8,30.2,89,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 9:00,2018,5,5,9,28.4,85,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 10:00,2018,5,5,10,31.2,91,Moderate,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 11:00,2018,5,5,11,29.4,87,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 12:00,2018,5,5,12,34.1,97,Moderate,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 13:00,2018,5,5,13,40.8,114,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 14:00,2018,5,5,14,37.9,107,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 15:00,2018,5,5,15,35.4,100,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 16:00,2018,5,5,16,37.7,106,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 17:00,2018,5,5,17,33.8,97,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 18:00,2018,5,5,18,31.8,92,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 19:00,2018,5,5,19,31.9,93,Moderate,32,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 20:00,2018,5,5,20,30.6,90,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 21:00,2018,5,5,21,30.4,89,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 22:00,2018,5,5,22,31.9,93,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/5/2018 23:00,2018,5,5,23,29.3,87,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 0:00,2018,5,6,0,27.2,83,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 1:00,2018,5,6,1,24.2,76,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 2:00,2018,5,6,2,27.4,83,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 3:00,2018,5,6,3,23.7,75,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 4:00,2018,5,6,4,23.7,75,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 5:00,2018,5,6,5,24.2,76,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 6:00,2018,5,6,6,24.5,77,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 7:00,2018,5,6,7,30.2,89,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 8:00,2018,5,6,8,31.9,93,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 9:00,2018,5,6,9,31,91,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 10:00,2018,5,6,10,29.2,87,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 11:00,2018,5,6,11,29.5,88,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 12:00,2018,5,6,12,31.1,91,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 13:00,2018,5,6,13,35,99,Moderate,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 14:00,2018,5,6,14,37.5,106,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 15:00,2018,5,6,15,35.6,101,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 16:00,2018,5,6,16,31.8,92,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 17:00,2018,5,6,17,30.8,90,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 18:00,2018,5,6,18,27.2,83,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 19:00,2018,5,6,19,25.4,79,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 20:00,2018,5,6,20,25.6,79,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 21:00,2018,5,6,21,20.1,68,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 22:00,2018,5,6,22,22,72,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/6/2018 23:00,2018,5,6,23,23,74,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 0:00,2018,5,7,0,24,76,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 1:00,2018,5,7,1,20.5,69,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 2:00,2018,5,7,2,20.7,69,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 3:00,2018,5,7,3,21.8,71,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 4:00,2018,5,7,4,24.8,78,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 5:00,2018,5,7,5,21.5,71,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 6:00,2018,5,7,6,24.1,76,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 7:00,2018,5,7,7,26.5,81,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 8:00,2018,5,7,8,26.2,81,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 9:00,2018,5,7,9,26,80,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 10:00,2018,5,7,10,31,91,Moderate,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 11:00,2018,5,7,11,31,91,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 12:00,2018,5,7,12,35,99,Moderate,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 13:00,2018,5,7,13,36,102,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 14:00,2018,5,7,14,39,110,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 15:00,2018,5,7,15,37,105,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 16:00,2018,5,7,16,36.5,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 17:00,2018,5,7,17,36.6,104,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 18:00,2018,5,7,18,36.4,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 19:00,2018,5,7,19,36.2,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 20:00,2018,5,7,20,29.4,87,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 21:00,2018,5,7,21,29.2,87,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 22:00,2018,5,7,22,26.7,82,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/7/2018 23:00,2018,5,7,23,22.2,72,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 0:00,2018,5,8,0,20.1,68,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 1:00,2018,5,8,1,18.5,64,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 2:00,2018,5,8,2,21.7,71,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 3:00,2018,5,8,3,24.3,77,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 4:00,2018,5,8,4,22.1,72,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 5:00,2018,5,8,5,22.5,73,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 6:00,2018,5,8,6,22.2,72,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 7:00,2018,5,8,7,24.2,76,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 8:00,2018,5,8,8,25.3,79,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 9:00,2018,5,8,9,26.8,82,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 10:00,2018,5,8,10,32.2,93,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 11:00,2018,5,8,11,36.1,102,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 12:00,2018,5,8,12,33.5,96,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 13:00,2018,5,8,13,33.2,95,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 14:00,2018,5,8,14,35.6,101,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 15:00,2018,5,8,15,37.3,105,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 16:00,2018,5,8,16,36.5,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 17:00,2018,5,8,17,31.3,91,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 18:00,2018,5,8,18,30.9,91,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 19:00,2018,5,8,19,30.2,89,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 20:00,2018,5,8,20,37.1,105,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 21:00,2018,5,8,21,37.9,107,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 22:00,2018,5,8,22,37,105,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/8/2018 23:00,2018,5,8,23,32.9,95,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 0:00,2018,5,9,0,29.3,87,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 1:00,2018,5,9,1,27.3,83,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 2:00,2018,5,9,2,23.9,76,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 3:00,2018,5,9,3,22.4,73,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 4:00,2018,5,9,4,22.2,72,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 5:00,2018,5,9,5,21.6,71,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 6:00,2018,5,9,6,22.3,72,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 7:00,2018,5,9,7,26.1,80,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 8:00,2018,5,9,8,25,78,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 9:00,2018,5,9,9,30.1,89,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 10:00,2018,5,9,10,37,105,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 11:00,2018,5,9,11,33.5,96,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 12:00,2018,5,9,12,35.7,101,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 13:00,2018,5,9,13,41.8,117,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 14:00,2018,5,9,14,46.4,128,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 15:00,2018,5,9,15,53.2,145,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 16:00,2018,5,9,16,54.1,147,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 17:00,2018,5,9,17,45.5,126,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 18:00,2018,5,9,18,36.7,104,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 19:00,2018,5,9,19,34.8,99,Moderate,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 20:00,2018,5,9,20,32.4,94,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 21:00,2018,5,9,21,35.2,100,Moderate,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 22:00,2018,5,9,22,32.1,93,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/9/2018 23:00,2018,5,9,23,31,91,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 0:00,2018,5,10,0,29,87,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 1:00,2018,5,10,1,26,80,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 2:00,2018,5,10,2,23.5,75,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 3:00,2018,5,10,3,19.7,67,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 4:00,2018,5,10,4,17.8,63,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 5:00,2018,5,10,5,17.9,63,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 6:00,2018,5,10,6,18.4,64,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 7:00,2018,5,10,7,23.7,75,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 8:00,2018,5,10,8,23.8,76,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 9:00,2018,5,10,9,21,70,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 10:00,2018,5,10,10,25.8,80,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 11:00,2018,5,10,11,36.4,103,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 12:00,2018,5,10,12,46.2,127,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 13:00,2018,5,10,13,45.6,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 14:00,2018,5,10,14,46.3,128,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 15:00,2018,5,10,15,52.6,143,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 16:00,2018,5,10,16,52.8,144,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 17:00,2018,5,10,17,48.9,134,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 18:00,2018,5,10,18,47.4,130,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 19:00,2018,5,10,19,46.2,127,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 20:00,2018,5,10,20,45.1,125,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 21:00,2018,5,10,21,40.8,114,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 22:00,2018,5,10,22,36.1,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/10/2018 23:00,2018,5,10,23,30.8,90,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 0:00,2018,5,11,0,27.4,83,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 1:00,2018,5,11,1,26.7,82,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 2:00,2018,5,11,2,22.8,74,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 3:00,2018,5,11,3,21.4,71,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 4:00,2018,5,11,4,20.7,69,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,5/11/2018 5:00,2018,5,11,5,20.7,69,Moderate,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 6:00,2018,5,11,6,20.7,69,Moderate,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 7:00,2018,5,11,7,20.7,69,Moderate,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 8:00,2018,5,11,8,20.7,69,Moderate,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 9:00,2018,5,11,9,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 10:00,2018,5,11,10,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 11:00,2018,5,11,11,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 12:00,2018,5,11,12,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 13:00,2018,5,11,13,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 14:00,2018,5,11,14,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 15:00,2018,5,11,15,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 16:00,2018,5,11,16,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 17:00,2018,5,11,17,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 18:00,2018,5,11,18,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 19:00,2018,5,11,19,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 20:00,2018,5,11,20,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 21:00,2018,5,11,21,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 22:00,2018,5,11,22,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/11/2018 23:00,2018,5,11,23,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 0:00,2018,5,12,0,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 1:00,2018,5,12,1,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 2:00,2018,5,12,2,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 3:00,2018,5,12,3,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 4:00,2018,5,12,4,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 5:00,2018,5,12,5,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 6:00,2018,5,12,6,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 7:00,2018,5,12,7,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 8:00,2018,5,12,8,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 9:00,2018,5,12,9,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 10:00,2018,5,12,10,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 11:00,2018,5,12,11,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 12:00,2018,5,12,12,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 13:00,2018,5,12,13,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 14:00,2018,5,12,14,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 15:00,2018,5,12,15,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 16:00,2018,5,12,16,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 17:00,2018,5,12,17,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 18:00,2018,5,12,18,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 19:00,2018,5,12,19,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 20:00,2018,5,12,20,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 21:00,2018,5,12,21,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 22:00,2018,5,12,22,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/12/2018 23:00,2018,5,12,23,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 0:00,2018,5,13,0,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 1:00,2018,5,13,1,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 2:00,2018,5,13,2,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 3:00,2018,5,13,3,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 4:00,2018,5,13,4,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 5:00,2018,5,13,5,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 6:00,2018,5,13,6,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 7:00,2018,5,13,7,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 8:00,2018,5,13,8,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,5/13/2018 9:00,2018,5,13,9,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
