date,time,temp_celsius,spcond_msPERcm,ph,do_mgPerL,do_Percent,turbidity_fnu,chlorophyll_rfu,phycocyanin_rfu,sysbattery_volts
6/30/2017,20:15:00,22.81,0.97,8.46,10,116.44,21.68,2.78,6.75,12.87
6/30/2017,20:30:00,22.51,0.97,8.26,9.32,107.96,21.16,3.02,6.83,12.87
6/30/2017,20:45:00,22.68,0.97,8.37,9.7,112.66,18.99,2.85,6.9,12.89
6/30/2017,21:00:00,22.66,0.97,8.31,9.52,110.6,22.82,2.83,6.95,12.85
6/30/2017,21:15:00,22.6,0.97,8.23,9.37,108.67,21.18,2.75,6.7,12.85
6/30/2017,21:30:00,22.59,0.97,8.19,9.26,107.37,22.88,2.66,6.62,12.83
6/30/2017,21:45:00,22.68,0.96,8.21,9.29,107.93,16.58,2.9,6.84,12.87
6/30/2017,22:00:00,22.87,0.96,8.3,9.44,110.05,22.97,2.85,6.92,12.87
6/30/2017,22:15:00,22.71,0.97,8.33,9.6,111.55,20.75,2.58,6.92,12.84
6/30/2017,22:30:00,22.77,0.97,8.3,9.44,109.81,21.77,2.81,7.08,12.81
6/30/2017,22:45:00,22.88,0.97,8.36,9.59,111.79,23.12,2.95,7.41,12.83
6/30/2017,23:00:00,22.89,0.96,8.35,9.61,112.1,20.56,3.19,7.23,12.83
6/30/2017,23:15:00,22.88,0.97,8.33,9.55,111.38,21.05,2.91,7.57,12.81
6/30/2017,23:30:00,22.86,0.97,8.3,9.47,110.46,25.53,2.84,7.45,12.84
6/30/2017,23:45:00,22.85,0.97,8.28,9.44,110.01,20.66,2.95,7.29,12.81
7/1/2017,0:00:00,22.87,0.96,8.3,9.48,110.52,20.93,2.73,7.36,12.8
7/1/2017,0:15:00,22.78,0.96,8.21,9.26,107.79,21.13,2.79,6.69,12.8
7/1/2017,0:30:00,22.8,0.97,8.25,9.36,108.98,22.94,2.84,7.42,12.82
7/1/2017,0:45:00,22.69,0.97,8.17,9.21,107,18.74,2.34,7.9,12.81
7/1/2017,1:00:00,22.68,0.97,8.15,9.11,105.86,19.33,2.76,7.41,12.8
7/1/2017,1:15:00,22.73,0.96,8.2,9.17,106.7,12.37,2.98,7.11,12.77
7/1/2017,1:30:00,22.62,0.96,8.12,8.99,104.37,21.65,2.81,7.18,12.81
7/1/2017,1:45:00,22.65,0.96,8.11,8.94,103.82,20.17,2.63,7,12.77
7/1/2017,2:00:00,22.75,0.96,8.14,9,104.73,18.08,2.73,7.22,12.73
7/1/2017,2:15:00,22.74,0.97,8.09,8.91,103.69,21.24,3.02,7.02,12.77
7/1/2017,2:30:00,22.8,0.97,8.09,8.88,103.41,12.61,2.96,7.42,12.76
7/1/2017,2:45:00,22.71,0.97,8.02,8.67,100.83,17.36,3.12,6.98,12.72
7/1/2017,3:00:00,22.72,0.96,8.01,8.69,101.06,14.66,2.94,6.7,12.73
7/1/2017,3:15:00,22.74,0.96,8.01,8.69,101.11,18.46,2.99,6.88,12.7
7/1/2017,3:30:00,22.74,0.96,8.02,8.72,101.41,17.37,3.03,7.16,12.72
7/1/2017,3:45:00,22.73,0.96,7.99,8.6,100.01,20.7,3.18,7.3,12.68
7/1/2017,4:00:00,22.73,0.96,8,8.67,100.82,18.46,3.14,7.39,12.69
7/1/2017,4:15:00,22.71,0.96,7.96,8.58,99.76,16.06,2.89,7.38,12.71
7/1/2017,4:30:00,22.7,0.96,7.95,8.54,99.25,20.52,3.22,7.57,12.7
7/1/2017,4:45:00,22.72,0.96,7.96,8.55,99.38,18.65,3.23,5.67,12.68
7/1/2017,5:00:00,22.68,0.96,7.94,8.51,98.88,18.38,3.35,7.19,12.71
7/1/2017,5:15:00,22.71,0.96,7.95,8.57,99.67,23.38,3.15,7.3,12.69
7/1/2017,5:30:00,22.71,0.96,7.92,8.51,98.97,20.54,3.49,6.93,12.83
7/1/2017,5:45:00,22.7,0.96,7.91,8.41,97.69,17.87,3.09,6.48,12.72
7/1/2017,6:00:00,22.61,0.96,7.74,8.03,93.13,14.99,3.24,5.15,12.87
7/1/2017,6:15:00,22.68,0.96,7.85,8.29,96.28,17.48,3.04,5.89,12.83
7/1/2017,6:30:00,22.69,0.96,7.93,8.51,98.92,17.55,2.94,6.05,13.08
7/1/2017,6:45:00,22.71,0.96,7.96,8.59,99.79,16.82,3.24,6.41,13.09
7/1/2017,7:00:00,22.7,0.96,7.98,8.64,100.41,18.16,3.17,6.25,13.17
7/1/2017,7:15:00,22.63,0.96,7.83,8.26,95.88,18.05,2.92,5.73,13.23
7/1/2017,7:30:00,22.74,0.97,7.94,8.47,98.52,14.71,3.27,5.64,13.25
7/1/2017,7:45:00,22.72,0.98,7.92,8.44,98.08,16.15,3.13,5.58,13.35
7/1/2017,8:00:00,22.77,0.97,7.99,8.62,100.29,17.26,2.77,5.55,13.4
7/1/2017,8:15:00,22.82,0.98,8.04,8.71,101.5,16.29,2.8,5.94,13.39
7/1/2017,8:30:00,22.85,0.98,8.13,8.93,104.07,19.25,2.67,6.17,13.45
7/1/2017,8:45:00,22.83,0.98,8.17,9.05,105.44,19.27,2.5,6.48,13.45
7/1/2017,9:00:00,22.84,0.98,8.18,9.1,106.01,21.11,2.6,6.44,13.44
7/1/2017,9:15:00,22.7,0.97,8.1,8.88,103.24,18.82,2.36,6.4,13.5
7/1/2017,9:30:00,22.71,0.97,8.14,8.99,104.53,18.41,2.06,6.17,13.53
7/1/2017,9:45:00,22.76,0.97,8.21,9.25,107.67,14.71,2.56,6.52,13.62
7/1/2017,10:00:00,22.85,0.97,8.27,9.28,108.16,18.49,2.44,6.15,13.76
7/1/2017,10:15:00,22.9,0.98,8.29,9.31,108.62,16.33,2.72,6.31,13.56
7/1/2017,10:30:00,22.93,0.98,8.36,9.59,111.95,18.05,2.45,6.18,13.76
7/1/2017,10:45:00,22.93,0.98,8.3,9.42,109.95,24.23,2.34,5.99,13.7
7/1/2017,11:00:00,22.99,0.99,8.36,9.6,112.25,19.86,2.5,6.22,13.74
7/1/2017,11:15:00,23,0.98,8.4,9.63,112.6,20.33,2.42,6.2,13.67
7/1/2017,11:30:00,22.98,0.98,8.36,9.59,112.05,19.24,2.36,6.35,13.61
7/1/2017,11:45:00,22.94,0.98,8.3,9.33,108.96,20.04,2.56,6.24,13.59
7/1/2017,12:00:00,23.15,0.97,8.53,10.11,118.54,21.31,2.34,6.6,13.68
7/1/2017,12:15:00,23.09,0.97,8.44,9.92,116.09,21.24,2.38,6.43,13.62
7/1/2017,12:30:00,23.03,0.98,8.32,9.54,111.58,18.68,2.33,6.03,13.58
7/1/2017,12:45:00,22.91,0.99,8.1,8.96,104.53,19.9,2.31,5.76,13.65
7/1/2017,13:00:00,22.99,0.99,8.24,9.27,108.35,19.08,2.36,5.82,13.68
7/1/2017,13:15:00,22.97,0.99,8.11,8.88,103.69,22.36,2.31,5.59,13.67
7/1/2017,13:30:00,23.14,1,8.33,9.33,109.31,19.97,2.39,5.74,13.64
7/1/2017,13:45:00,23.27,0.99,8.53,10.16,119.4,20.33,2.53,6.32,13.58
7/1/2017,14:00:00,22.91,1.01,8.02,8.77,102.28,18.4,2.42,4.94,13.6
7/1/2017,14:15:00,22.79,0.99,8.06,8.72,101.53,13.07,2.77,4.86,13.62
7/1/2017,14:30:00,23.04,1,8.3,9.63,112.65,19.71,2.32,5.45,13.58
7/1/2017,14:45:00,23.3,1,8.5,10.02,117.81,20.71,2.63,5.96,13.64
7/1/2017,15:00:00,23.11,1,8.29,9.31,109.09,18.6,2.54,5.29,13.66
7/1/2017,15:15:00,23.13,1,8.14,8.88,104.07,17.88,2.47,4.9,13.59
7/1/2017,15:30:00,22.97,1.01,8.09,8.59,100.33,18,2.36,4.83,13.6
7/1/2017,15:45:00,23.42,1,8.38,9.63,113.51,19.38,2.39,5.65,13.64
7/1/2017,16:00:00,23.22,1,8.14,8.93,104.82,19.19,2.32,5.28,13.67
7/1/2017,16:15:00,23.17,1,7.97,8.63,101.19,15.1,2.37,4.74,13.67
7/1/2017,16:30:00,23.2,1.01,7.88,8.16,95.73,14.52,2.29,4.5,13.32
7/1/2017,16:45:00,23.15,1.01,7.77,7.68,90.16,16.24,2.36,4.44,13.2
7/1/2017,17:00:00,23.16,1.01,7.74,7.81,91.52,15.68,2.37,4.33,13.75
7/1/2017,17:15:00,22.98,1.01,7.7,7.66,89.57,15.48,2.47,4.24,13.71
7/1/2017,17:30:00,23.65,1,7.98,8.21,97.13,16.97,2.6,4.66,13.77
7/1/2017,17:45:00,23.74,1,8.04,8.31,98.53,17.94,2.55,4.76,13.83
7/1/2017,18:00:00,23.8,0.99,8.16,9.19,108.95,18.48,2.98,4.99,13.77
7/1/2017,18:15:00,24.1,0.99,8.36,9.29,110.75,18.79,2.77,5.07,13.7
7/1/2017,18:30:00,24.17,0.99,8.47,9.48,113.34,17.74,2.73,5.18,13.25
7/1/2017,18:45:00,24.7,0.98,8.64,10.16,122.62,20.41,2.71,5.68,13.05
7/1/2017,19:00:00,23.97,0.99,8.32,9.42,112.18,18.05,2.99,5.35,12.96
7/1/2017,19:15:00,24.37,0.99,8.44,9.64,115.63,18.24,2.6,5.43,12.94
7/1/2017,19:30:00,24.06,0.99,8.3,8.93,106.52,18.27,2.75,5.09,12.89
7/1/2017,19:45:00,24.75,0.98,8.61,10.03,121.09,19.07,2.66,5.64,12.91
7/1/2017,20:00:00,24.65,0.99,8.55,9.48,114.33,18.01,2.73,5.45,12.9
7/1/2017,20:15:00,24.74,0.98,8.5,9.72,117.33,17.91,2.77,5.45,12.89
7/1/2017,20:30:00,24.65,0.98,8.56,9.84,118.68,19.78,2.42,5.75,12.91
7/1/2017,20:45:00,24.78,0.99,8.58,9.71,117.32,18.41,2.94,5.82,12.91
7/1/2017,21:00:00,24.66,0.99,8.46,9.59,115.58,15.48,3.05,5.82,12.87
7/1/2017,21:15:00,24.82,0.99,8.51,9.49,114.71,18.71,2.63,5.96,12.88
7/1/2017,21:30:00,24.86,1.02,8.56,9.69,117.24,17.34,2.91,6.11,12.87
7/1/2017,21:45:00,24.67,1,8.38,9.2,110.94,26.25,2.95,5.96,12.89
7/1/2017,22:00:00,24.72,0.99,8.48,9.45,114.1,17.44,3.18,6.14,12.88
7/1/2017,22:15:00,24.86,0.98,8.53,9.58,115.99,16.74,3.11,6.41,12.83
7/1/2017,22:30:00,24.8,0.98,8.49,9.47,114.44,17.52,3.31,6.13,12.83
7/1/2017,22:45:00,24.86,0.98,8.53,9.58,115.96,17.48,3.08,6.27,12.83
7/1/2017,23:00:00,24.72,0.99,8.46,9.47,114.29,17.01,3.21,6.3,12.87
7/1/2017,23:15:00,24.76,0.98,8.45,9.31,112.45,16.12,3.21,6.37,12.8
7/1/2017,23:30:00,24.76,0.98,8.45,9.34,112.84,14.09,2.91,6.4,12.88
7/1/2017,23:45:00,24.56,0.99,8.27,8.84,106.35,16.15,2.91,6.03,12.82
7/2/2017,0:00:00,24.7,0.98,8.38,9.13,110.18,16.93,3.03,6.2,12.83
7/2/2017,0:15:00,24.63,0.98,8.32,8.94,107.78,14.78,2.96,6.02,12.82
7/2/2017,0:30:00,24.43,0.99,8.14,8.55,102.67,16.34,3.09,6.01,12.89
7/2/2017,0:45:00,24.47,0.99,8.12,8.54,102.57,17.6,3.13,6,12.81
7/2/2017,1:00:00,24.45,0.99,8.12,8.44,101.43,18.05,3.57,6.03,12.83
7/2/2017,1:15:00,24.42,0.99,8.1,8.39,100.72,15.96,3.23,5.75,12.82
7/2/2017,1:30:00,24.42,0.99,8.06,8.35,100.23,17.02,2.96,5.9,12.82
7/2/2017,1:45:00,24.49,0.98,8.1,8.41,101.12,16.4,2.99,5.92,12.8
7/2/2017,2:00:00,24.47,0.98,8.06,8.28,99.45,17.46,2.99,6.35,12.79
7/2/2017,2:15:00,24.45,0.99,8.04,8.24,98.92,17.37,3.02,6.2,12.78
7/2/2017,2:30:00,24.47,0.99,8.06,8.27,99.32,18.36,2.9,6.04,12.81
7/2/2017,2:45:00,24.48,0.99,8.05,8.25,99.12,15.73,3.01,6.19,12.89
7/2/2017,3:00:00,24.51,0.99,8.04,8.23,98.96,16.25,2.99,6.4,12.79
7/2/2017,3:15:00,24.51,0.99,8.02,8.21,98.74,17.3,3.03,6.18,12.79
7/2/2017,3:30:00,24.52,0.98,8.02,8.17,98.27,15.73,2.99,6.19,12.82
7/2/2017,3:45:00,24.5,0.99,8,8.15,97.93,16.19,2.84,6.05,12.78
7/2/2017,4:00:00,24.45,0.98,7.96,8.04,96.62,17.09,3.11,6.2,12.73
7/2/2017,4:15:00,24.45,0.99,7.95,7.99,96.02,16.37,3.22,6.2,12.76
7/2/2017,4:30:00,24.43,0.99,7.93,7.97,95.67,16.04,2.97,5.68,12.78
7/2/2017,4:45:00,24.42,0.98,7.89,7.87,94.52,15.18,3.21,6.17,12.73
7/2/2017,5:00:00,24.4,1.02,7.89,7.84,94.13,15.6,3.09,6.12,12.73
7/2/2017,5:15:00,24.38,0.98,7.86,7.79,93.42,15.98,3.27,6.01,12.82
7/2/2017,5:30:00,24.39,0.98,7.86,7.8,93.61,17.08,3.32,5.49,12.73
7/2/2017,5:45:00,24.4,0.97,7.85,7.78,93.33,16.84,3.29,5.56,12.87
7/2/2017,6:00:00,24.39,0.97,7.84,7.76,93.12,15.97,3.3,5.18,12.77
7/2/2017,6:15:00,24.39,0.98,7.85,7.78,93.32,16.47,3.4,5.36,12.85
7/2/2017,6:30:00,24.39,0.98,7.86,7.78,93.39,15.92,3.38,5.33,12.79
7/2/2017,6:45:00,24.38,0.98,7.87,7.81,93.71,16.33,3.3,5.25,12.8
7/2/2017,7:00:00,24.38,0.98,7.86,7.83,93.93,15.4,3.25,5.39,12.93
7/2/2017,7:15:00,24.38,0.97,7.89,7.89,94.66,16.56,3.12,5.11,13.14
7/2/2017,7:30:00,24.41,0.97,7.96,8.06,96.74,16.01,2.84,4.97,13.3
7/2/2017,7:45:00,24.41,0.98,7.93,8.04,96.44,16.01,2.85,5.13,13.17
7/2/2017,8:00:00,24.41,0.97,7.96,8.1,97.19,15.75,2.88,5.44,13.26
7/2/2017,8:15:00,24.44,0.98,7.99,8.18,98.21,16.29,2.76,5.24,13.24
7/2/2017,8:30:00,24.47,0.97,8.03,8.26,99.28,16.48,2.67,4.8,13.42
7/2/2017,8:45:00,24.5,0.98,8.03,8.29,99.67,13.98,2.61,4.82,13.45
7/2/2017,9:00:00,24.54,0.98,8.03,8.3,99.9,15.04,2.66,4.83,13.42
7/2/2017,9:15:00,24.6,0.97,8.09,8.45,101.76,15.99,2.59,4.5,13.39
7/2/2017,9:30:00,24.63,0.97,8.13,8.53,102.77,15.78,2.59,4.85,13.39
7/2/2017,9:45:00,24.67,0.97,8.14,8.58,103.52,16.38,2.61,4.73,13.4
7/2/2017,10:00:00,24.75,0.97,8.19,8.72,105.35,16.14,2.72,4.39,13.32
7/2/2017,10:15:00,24.81,0.97,8.22,8.81,106.49,14.93,2.9,4.07,13.4
7/2/2017,10:30:00,24.83,0.97,8.2,8.78,106.17,14.85,3.09,4.32,13.39
7/2/2017,10:45:00,24.9,0.99,8.22,8.9,107.78,14.79,3.24,4.41,13.45
7/2/2017,11:00:00,25.04,0.98,8.4,9.38,113.91,15.85,2.99,4.86,13.62
7/2/2017,11:15:00,25.16,0.98,8.5,9.65,117.39,16.5,3.06,5.03,13.53
7/2/2017,11:30:00,25.27,0.97,8.56,9.86,120.26,17.09,3.05,4.88,13.78
7/2/2017,11:45:00,25.36,0.99,8.6,9.95,121.6,16.85,2.98,4.88,13.8
7/2/2017,12:00:00,25.57,0.99,8.63,10.07,123.41,17.03,2.85,5.04,13.78
7/2/2017,12:15:00,25.67,0.97,8.67,10.21,125.36,16.4,2.76,4.78,13.66
7/2/2017,12:30:00,25.79,0.98,8.71,10.32,127.05,17.84,2.72,5.19,13.68
7/2/2017,12:45:00,25.91,0.98,8.72,10.32,127.36,18.74,2.66,5.07,13.74
7/2/2017,13:00:00,26.01,0.99,8.72,10.3,127.37,17.54,2.55,5.09,13.67
7/2/2017,13:15:00,26.21,0.99,8.73,10.37,128.64,17.65,2.47,4.57,13.7
7/2/2017,13:30:00,26.3,0.99,8.72,10.33,128.31,17.92,2.49,4.64,13.68
7/2/2017,13:45:00,26.36,0.99,8.72,10.29,127.99,16.04,2.55,5.05,13.64
7/2/2017,14:00:00,26.4,0.99,8.74,10.34,128.67,18.11,2.54,5.1,13.66
7/2/2017,14:15:00,26.52,0.98,8.74,10.37,129.43,17.41,2.48,4.74,13.64
7/2/2017,14:30:00,26.54,0.98,8.72,10.29,128.37,17.98,2.49,4.99,13.66
7/2/2017,14:45:00,26.67,0.99,8.73,10.29,128.68,18.42,2.52,4.6,13.7
7/2/2017,15:00:00,26.74,0.99,8.73,10.32,129.19,18.46,2.46,4.48,13.6
7/2/2017,15:15:00,26.7,0.99,8.71,10.27,128.47,18.87,2.55,4.82,13.66
7/2/2017,15:30:00,26.81,0.99,8.72,10.29,129.09,18.07,2.6,4.94,13.6
7/2/2017,15:45:00,26.82,1,8.71,10.29,129,18.37,2.63,5.07,13.62
7/2/2017,16:00:00,26.88,1,8.7,10.3,129.34,18.92,2.6,4.83,13.57
7/2/2017,16:15:00,26.87,0.97,8.65,10.13,127.17,18.47,2.62,4.5,13.65
7/2/2017,16:30:00,26.86,1,8.62,10.02,125.76,18.69,2.52,4.53,13.62
7/2/2017,16:45:00,26.86,0.96,8.61,9.98,125.27,19.82,2.62,4.77,13.57
7/2/2017,17:00:00,26.86,0.99,8.57,9.85,123.61,20.08,2.69,4.74,13.62
7/2/2017,17:15:00,26.86,1,8.58,9.86,123.77,18.18,2.66,4.36,13.58
7/2/2017,17:30:00,26.85,1.01,8.57,9.85,123.66,20.46,2.64,4.48,13.66
7/2/2017,17:45:00,26.82,0.99,8.55,9.8,122.85,18.81,2.71,4.73,13.58
7/2/2017,18:00:00,26.82,0.99,8.57,9.83,123.29,18.87,2.62,4.57,13.61
7/2/2017,18:15:00,26.78,1,8.52,9.73,121.9,19.43,2.63,4.6,13.6
7/2/2017,18:30:00,26.76,1.01,8.53,9.73,121.98,18.75,2.75,4.72,13.6
7/2/2017,18:45:00,26.75,0.97,8.54,9.75,122.08,18.24,2.95,4.87,13.43
7/2/2017,19:00:00,26.71,0.96,8.54,9.74,121.87,18.77,2.97,4.73,13.61
7/2/2017,19:15:00,26.68,1.03,8.54,9.73,121.7,17.65,2.95,4.81,13.68
7/2/2017,19:30:00,26.64,0.99,8.53,9.7,121.29,18.27,2.87,4.81,13.1
7/2/2017,19:45:00,26.62,1,8.51,9.6,119.95,17.41,2.96,4.79,13.06
7/2/2017,20:00:00,26.61,0.97,8.51,9.61,120.1,16.18,3.3,4.75,12.96
7/2/2017,20:15:00,26.59,1,8.5,9.55,119.33,17.76,2.88,4.75,12.92
7/2/2017,20:30:00,26.58,0.98,8.46,9.38,117.19,18.77,3.39,5.08,12.92
7/2/2017,20:45:00,26.56,0.99,8.45,9.29,115.98,19.57,3.43,5.01,12.9
7/2/2017,21:00:00,26.56,0.99,8.45,9.29,115.92,19.63,2.94,5.2,12.91
7/2/2017,21:15:00,26.52,0.99,8.4,9.12,113.73,18.76,3.34,5.72,12.88
7/2/2017,21:30:00,26.5,0.97,8.37,9.03,112.6,16.21,3.33,5.12,12.89
7/2/2017,21:45:00,26.49,0.97,8.35,8.97,111.88,16.66,3.28,5.01,12.9
7/2/2017,22:00:00,26.46,0.97,8.32,9.04,112.64,15.53,3.18,5.34,12.89
7/2/2017,22:15:00,26.44,0.98,8.3,8.95,111.54,16.21,3.18,5.32,12.89
7/2/2017,22:30:00,26.43,0.98,8.29,8.94,111.4,15.95,3.41,5.44,12.85
7/2/2017,22:45:00,26.39,0.98,8.25,8.9,110.77,15.78,3.26,5.47,12.88
7/2/2017,23:00:00,26.34,0.98,8.14,8.63,107.3,17.18,3.32,5.41,12.87
7/2/2017,23:15:00,26.31,1.02,8.15,8.65,107.48,14.09,3.26,5.59,12.85
7/2/2017,23:30:00,26.29,1.03,8.13,8.58,106.55,16.57,3.35,5.55,12.83
7/2/2017,23:45:00,26.27,1.02,8.11,8.49,105.47,17.27,3.3,5.39,12.88
7/3/2017,0:00:00,26.25,1.03,8.1,8.49,105.41,16.22,3.18,5.61,12.83
7/3/2017,0:15:00,26.22,1.03,8.04,8.35,103.59,16.34,3.45,5.63,12.83
7/3/2017,0:30:00,26.2,0.99,8.02,8.28,102.63,16.16,3.45,5.57,12.85
7/3/2017,0:45:00,26.19,1,7.97,8.05,99.79,14.48,3.34,5.45,12.81
7/3/2017,1:00:00,26.18,1.02,7.97,8.05,99.77,15.02,3.49,5.54,12.91
7/3/2017,1:15:00,26.16,1.02,7.96,8.07,100.05,15.27,3.47,5.76,12.86
7/3/2017,1:30:00,26.14,1.01,7.95,8.02,99.39,15.93,3.54,6.03,12.84
7/3/2017,1:45:00,26.13,1.01,7.91,7.95,98.52,15.91,3.74,5.91,12.82
7/3/2017,2:00:00,26.11,1.02,7.89,7.87,97.47,15.5,3.48,5.62,12.97
7/3/2017,2:15:00,26.11,1.01,7.86,7.77,96.25,15.94,3.59,5.62,12.8
7/3/2017,2:30:00,26.08,1.04,7.86,7.78,96.32,15.99,3.67,5.87,12.82
7/3/2017,2:45:00,26.08,1.04,7.82,7.68,95.07,16.45,3.58,5.7,12.81
7/3/2017,3:00:00,26.06,1.04,7.78,7.56,93.56,16.08,3.77,5.86,12.83
7/3/2017,3:15:00,26.04,1.04,7.78,7.58,93.76,16.2,3.76,5.8,12.79
7/3/2017,3:30:00,26.02,1.04,7.76,7.52,93.03,15.04,3.86,6.08,12.85
7/3/2017,3:45:00,25.99,1.02,7.73,7.38,91.22,14.35,3.85,5.74,12.83
7/3/2017,4:00:00,25.96,0.99,7.7,7.34,90.63,16.26,3.89,5.64,12.81
7/3/2017,4:15:00,25.93,1,7.68,7.24,89.37,13.96,3.89,5.74,12.78
7/3/2017,4:30:00,25.9,1,7.66,7.17,88.45,16.95,3.88,5.91,12.78
7/3/2017,4:45:00,25.86,1,7.64,7.16,88.3,16.09,3.82,5.94,12.77
7/3/2017,5:00:00,25.84,1,7.62,7.07,87.09,15.57,3.76,5.28,12.79
7/3/2017,5:15:00,25.79,1,7.6,6.98,85.88,14.98,3.83,5.22,12.77
7/3/2017,5:30:00,25.78,1,7.58,6.96,85.68,14.52,3.78,5.11,12.74
7/3/2017,5:45:00,25.73,1.01,7.56,6.91,85.03,15.23,3.62,4.64,12.85
7/3/2017,6:00:00,25.7,1.02,7.55,6.9,84.76,14.85,3.23,4.62,12.98
7/3/2017,6:15:00,25.67,1,7.54,6.85,84.2,15.44,3.17,4.57,13.05
7/3/2017,6:30:00,25.66,1.05,7.5,6.73,82.66,14.88,3.33,4.48,13.17
7/3/2017,6:45:00,25.65,1.03,7.5,6.77,83.2,15.34,3.53,4.74,13.24
7/3/2017,7:00:00,25.63,1.04,7.49,6.73,82.62,14.75,3.28,4.47,13.23
7/3/2017,7:15:00,25.63,1,7.54,6.98,85.71,15.15,2.99,4.37,13.49
7/3/2017,7:30:00,25.63,0.99,7.55,7.04,86.43,15.79,3.13,4.46,13.31
7/3/2017,7:45:00,25.62,0.99,7.56,7.11,87.24,14.56,3.08,4.45,13.35
7/3/2017,8:00:00,25.65,0.99,7.61,7.29,89.53,15.63,3.14,4.4,13.39
7/3/2017,8:15:00,25.66,1,7.62,7.35,90.28,15.62,2.8,4.43,13.56
7/3/2017,8:30:00,25.69,1,7.63,7.41,91.09,15.43,3.06,4.34,13.49
7/3/2017,8:45:00,25.73,0.99,7.68,7.57,93.13,14.61,2.72,4.41,13.59
7/3/2017,9:00:00,25.72,0.99,7.69,7.59,93.27,14.73,2.57,4.49,13.39
7/3/2017,9:15:00,25.79,0.99,7.76,7.75,95.44,15.18,2.66,4.27,13.55
7/3/2017,9:30:00,25.81,0.99,7.77,7.79,95.92,15.51,2.52,4.31,13.59
7/3/2017,9:45:00,25.87,0.99,7.81,7.9,97.39,14.48,2.5,4.27,13.68
7/3/2017,10:00:00,25.89,1,7.82,7.92,97.65,15.36,2.48,4.36,13.77
7/3/2017,10:15:00,25.98,0.99,7.86,8.04,99.26,15.22,2.52,4.16,13.74
7/3/2017,10:30:00,26.07,0.99,7.91,8.16,100.91,14.48,2.45,4.33,13.78
7/3/2017,10:45:00,26.08,0.99,7.92,8.2,101.51,15.6,2.48,4.2,13.7
7/3/2017,11:00:00,26.17,1.04,7.97,8.34,103.34,14.51,2.42,4.19,13.74
7/3/2017,11:15:00,26.28,1.02,8.02,8.45,104.93,14.75,2.44,3.87,13.79
7/3/2017,11:30:00,26.3,1.05,8,8.42,104.64,15.04,2.51,3.72,13.76
7/3/2017,11:45:00,26.34,1.02,8.02,8.43,104.79,14.83,2.52,3.85,13.74
7/3/2017,12:00:00,26.44,1.04,8.07,8.53,106.27,14.19,2.5,3.83,13.7
7/3/2017,12:15:00,26.47,1.04,8.07,8.53,106.35,14.24,2.53,3.79,13.75
7/3/2017,12:30:00,26.54,1.04,8.1,8.62,107.63,13.97,2.54,3.7,13.78
7/3/2017,12:45:00,26.61,1.04,8.15,8.72,108.95,14.36,2.56,3.92,13.77
7/3/2017,13:00:00,26.63,1.05,8.17,8.78,109.78,14.23,2.61,3.86,13.7
7/3/2017,13:15:00,26.67,1.04,8.21,8.89,111.21,14.67,2.66,3.65,13.83
7/3/2017,13:30:00,26.68,1.03,8.22,8.92,111.61,15.29,2.63,3.75,13.74
7/3/2017,13:45:00,26.77,1.04,8.22,8.95,112.1,15.12,2.63,3.51,13.67
7/3/2017,14:00:00,26.8,0.99,8.21,8.91,111.7,15.22,2.6,3.73,13.67
7/3/2017,14:15:00,26.88,0.99,8.24,9.03,113.38,14.83,2.64,3.3,13.78
7/3/2017,14:30:00,26.89,1.05,8.24,9.01,113.11,15.84,2.64,3.74,13.68
7/3/2017,14:45:00,26.93,1.01,8.26,9.07,113.95,15.15,2.65,3.88,13.73
7/3/2017,15:00:00,26.99,1.02,8.34,9.27,116.6,15.7,2.72,3.74,13.5
7/3/2017,15:15:00,27.04,1.03,8.36,9.33,117.47,14.91,2.74,3.67,13.74
7/3/2017,15:30:00,27.06,0.99,8.38,9.41,118.47,14.46,2.81,3.84,13.62
7/3/2017,15:45:00,27.13,1.01,8.37,9.43,118.95,14.94,2.7,3.57,13.59
7/3/2017,16:00:00,27.15,1.01,8.38,9.45,119.26,14.43,2.8,3.92,13.65
7/3/2017,16:15:00,27.18,1.04,8.36,9.46,119.5,14.71,2.76,3.73,13.59
7/3/2017,16:30:00,27.22,1.04,8.37,9.47,119.66,14.67,2.81,3.77,13.76
7/3/2017,16:45:00,27.22,1.01,8.34,9.44,119.3,14.25,2.84,3.83,13.64
7/3/2017,17:00:00,27.24,1.01,8.33,9.43,119.12,14.81,2.83,3.85,13.64
7/3/2017,17:15:00,27.28,1,8.33,9.48,119.92,14.93,2.81,3.87,13.28
7/3/2017,17:30:00,27.28,1.01,8.29,9.45,119.55,16.16,2.81,3.71,13.6
7/3/2017,17:45:00,27.27,1.02,8.26,9.41,118.96,15.74,2.83,3.94,13.65
7/3/2017,18:00:00,27.25,1.02,8.24,9.37,118.49,15.31,2.85,4.12,13.66
7/3/2017,18:15:00,27.23,1.02,8.25,9.39,118.7,15.39,2.9,4.1,13.64
7/3/2017,18:30:00,27.2,1.05,8.26,9.41,118.89,15.66,2.93,4.16,13.62
7/3/2017,18:45:00,27.18,1.05,8.27,9.42,118.98,15.72,2.87,4.14,13.61
7/3/2017,19:00:00,27.16,1.03,8.28,9.42,118.84,14.6,2.9,4.06,13.32
7/3/2017,19:15:00,27.11,1.03,8.27,9.37,118.21,14.71,3.05,4.1,13.17
