date,time,temp_celsius,spcond_msPERcm,ph,do_mgPerL,do_Percent,turbidity_fnu,chlorophyll_rfu,phycocyanin_rfu,sysbattery_volts
7/30/2016,16:45:00,28.7,4.86,7.99,8.59,112.63,2.89,1.11,0.34,13.78
7/30/2016,17:00:00,28.7,4.89,8,8.61,112.93,2.92,1.14,0.33,13.78
7/30/2016,17:15:00,28.67,4.93,8,8.68,113.85,2.83,1.26,0.34,13.74
7/30/2016,17:30:00,28.64,4.91,8.01,8.75,114.7,2.98,1.27,0.37,13.76
7/30/2016,17:45:00,28.67,4.82,7.99,8.66,113.48,2.96,1.24,0.35,13.42
7/30/2016,18:00:00,28.63,4.83,7.98,8.62,112.93,2.8,1.3,0.35,13.31
7/30/2016,18:15:00,28.57,4.78,7.97,8.5,111.3,2.82,1.25,0.32,13.16
7/30/2016,18:30:00,28.54,4.84,7.98,8.56,111.96,2.79,1.27,0.33,13.21
7/30/2016,18:45:00,28.48,4.83,7.97,8.54,111.55,3.02,1.37,0.35,12.96
7/30/2016,19:00:00,28.44,4.86,7.98,8.55,111.72,2.96,1.46,0.38,12.96
7/30/2016,19:15:00,28.39,4.88,7.97,8.5,110.97,3.18,1.54,0.38,12.99
7/30/2016,19:30:00,28.34,5.04,7.97,8.48,110.68,3.34,1.58,0.39,12.91
7/30/2016,19:45:00,28.29,4.97,7.96,8.43,109.78,3.27,1.5,0.39,12.9
7/30/2016,20:00:00,28.24,4.94,7.95,8.36,108.88,3,1.45,0.35,12.91
7/30/2016,20:15:00,28.21,4.94,7.94,8.31,108.16,3.24,1.58,0.39,12.94
7/30/2016,20:30:00,28.19,5.15,7.92,8.25,107.37,3.71,1.79,0.42,12.89
7/30/2016,20:45:00,28.17,5.24,7.9,8.14,105.97,4.23,1.71,0.45,12.91
7/30/2016,21:00:00,28.13,5.14,7.88,8.01,104.17,4.33,1.74,0.45,12.98
7/30/2016,21:15:00,28.09,5.1,7.91,8.15,105.89,3.43,1.59,0.42,12.88
7/30/2016,21:30:00,28.07,5.05,7.88,8.02,104.19,3.4,1.44,0.39,12.89
7/30/2016,21:45:00,28.03,5.07,7.86,7.98,103.49,3.07,1.46,0.37,12.91
7/30/2016,22:00:00,27.99,4.95,7.86,7.92,102.71,2.89,1.35,0.37,12.88
7/30/2016,22:15:00,27.97,4.93,7.84,7.88,102.15,2.97,1.35,0.34,12.98
7/30/2016,22:30:00,27.91,5.03,7.85,7.85,101.61,2.91,1.32,0.37,12.88
7/30/2016,22:45:00,27.9,4.98,7.84,7.82,101.17,2.97,1.37,0.39,12.89
7/30/2016,23:00:00,27.88,5.06,7.81,7.73,100,3.12,1.43,0.36,12.88
7/30/2016,23:15:00,27.83,5.04,7.81,7.68,99.33,3.01,1.32,0.38,12.94
7/30/2016,23:30:00,27.82,5.11,7.8,7.62,98.47,3.17,1.4,0.41,12.94
7/30/2016,23:45:00,27.78,5.09,7.79,7.54,97.36,3.05,1.41,0.4,12.83
7/31/2016,0:00:00,27.77,5.05,7.78,7.48,96.6,3.18,1.36,0.38,12.82
7/31/2016,0:15:00,27.75,5.03,7.78,7.55,97.42,2.89,1.25,0.37,12.83
7/31/2016,0:30:00,27.75,5.08,7.75,7.34,94.77,3.49,1.45,0.42,12.85
7/31/2016,0:45:00,27.78,5.09,7.7,7.17,92.6,3.34,1.43,0.4,12.79
7/31/2016,1:00:00,27.89,5.26,7.64,6.89,89.22,3.93,1.67,0.43,12.83
7/31/2016,1:15:00,27.79,5.13,7.69,7.11,91.85,3.69,1.61,0.46,12.82
7/31/2016,1:30:00,27.71,5.15,7.71,7.11,91.78,3.46,1.52,0.43,12.87
7/31/2016,1:45:00,27.92,5.37,7.59,6.5,84.28,4.38,1.91,0.51,12.91
7/31/2016,2:00:00,27.81,5.3,7.64,6.81,88.03,4.61,1.66,0.5,12.8
7/31/2016,2:15:00,27.72,5.24,7.63,6.8,87.77,4.12,1.71,0.47,12.81
7/31/2016,2:30:00,27.63,5.12,7.65,6.92,89.16,4.73,1.71,0.49,12.79
7/31/2016,2:45:00,27.64,5.22,7.64,6.82,87.95,4.08,1.59,0.47,12.82
7/31/2016,3:00:00,27.6,5.15,7.65,6.86,88.41,3.78,1.51,0.47,12.82
7/31/2016,3:15:00,27.52,5.17,7.66,6.93,89.17,3.68,1.48,0.43,12.79
7/31/2016,3:30:00,27.52,5.11,7.65,6.91,88.9,3.2,1.55,0.45,12.82
7/31/2016,3:45:00,27.53,5.26,7.63,6.71,86.36,3.66,1.5,0.43,12.8
7/31/2016,4:00:00,27.49,5.15,7.62,6.66,85.65,4.07,1.49,0.45,12.79
7/31/2016,4:15:00,27.49,5.1,7.61,6.66,85.56,3.66,1.56,0.48,12.78
7/31/2016,4:30:00,27.44,5.09,7.59,6.56,84.21,3.91,1.47,0.42,12.79
7/31/2016,4:45:00,27.41,5.05,7.59,6.56,84.14,3.74,1.48,0.41,12.8
7/31/2016,5:00:00,27.42,5.19,7.58,6.46,82.97,3.67,1.49,0.47,12.72
7/31/2016,5:15:00,27.37,5.07,7.57,6.44,82.54,3.7,1.54,0.47,12.76
7/31/2016,5:30:00,27.37,5.03,7.56,6.35,81.46,3.88,1.63,0.45,12.77
7/31/2016,5:45:00,27.34,5.2,7.55,6.34,81.33,3.59,1.76,0.41,12.73
7/31/2016,6:00:00,27.33,5.07,7.53,6.24,79.98,3.51,1.67,0.47,12.71
7/31/2016,6:15:00,27.3,5.07,7.53,6.14,78.66,4.07,1.67,0.44,12.74
7/31/2016,6:30:00,27.28,5.05,7.53,6.14,78.67,3.66,1.61,0.45,12.77
7/31/2016,6:45:00,27.27,5.15,7.53,6.15,78.76,3.4,1.62,0.45,12.73
7/31/2016,7:00:00,27.25,5.11,7.53,6.18,79.05,3.58,1.54,0.43,12.77
7/31/2016,7:15:00,27.23,5.11,7.53,6.23,79.74,3.53,1.55,0.43,12.73
7/31/2016,7:30:00,27.23,5.1,7.53,6.18,79.11,3.48,1.56,0.45,12.8
7/31/2016,7:45:00,27.2,5.2,7.53,6.2,79.29,3.43,1.49,0.46,12.74
7/31/2016,8:00:00,27.16,5.06,7.54,6.24,79.75,3.49,1.57,0.46,12.83
7/31/2016,8:15:00,27.16,5.11,7.54,6.25,79.87,3.56,1.59,0.43,12.78
7/31/2016,8:30:00,27.12,5.13,7.54,6.22,79.42,3.56,1.55,0.46,12.89
7/31/2016,8:45:00,27.12,5.16,7.54,6.24,79.7,3.62,1.5,0.47,12.73
7/31/2016,9:00:00,27.09,5.07,7.54,6.28,80.14,3.71,1.55,0.5,12.79
7/31/2016,9:15:00,27.09,5.23,7.55,6.32,80.64,3.61,1.59,0.51,12.83
7/31/2016,9:30:00,27.07,5.1,7.56,6.36,81.21,3.56,1.62,0.52,12.9
7/31/2016,9:45:00,27.06,5.22,7.56,6.36,81.1,3.61,1.73,0.52,12.8
7/31/2016,10:00:00,27.01,5.26,7.57,6.44,82.11,3.64,1.72,0.52,12.73
7/31/2016,10:15:00,27.02,5.29,7.58,6.47,82.54,3.48,1.71,0.53,12.76
7/31/2016,10:30:00,27.02,5.15,7.59,6.55,83.47,3.75,1.77,0.56,12.8
7/31/2016,10:45:00,27.01,5.15,7.59,6.57,83.77,3.64,1.76,0.56,12.8
7/31/2016,11:00:00,26.98,5.18,7.59,6.53,83.23,3.56,1.78,0.55,12.88
7/31/2016,11:15:00,26.98,5.22,7.59,6.56,83.61,3.63,1.9,0.61,12.98
7/31/2016,11:30:00,26.98,5.13,7.59,6.61,84.21,3.77,1.89,0.65,12.89
7/31/2016,11:45:00,26.97,5.22,7.6,6.64,84.66,3.71,1.99,0.64,13.05
7/31/2016,12:00:00,26.94,5.22,7.62,6.77,86.24,3.63,1.95,0.66,12.99
7/31/2016,12:15:00,26.94,5.21,7.62,6.75,86,3.53,1.95,0.6,12.97
7/31/2016,12:30:00,26.95,5.28,7.63,6.83,87.05,3.83,1.92,0.66,13.06
7/31/2016,12:45:00,26.95,5.22,7.63,6.87,87.45,3.67,2.03,0.7,13.09
7/31/2016,13:00:00,26.95,5.17,7.63,6.85,87.26,3.62,2.19,0.7,13.12
7/31/2016,13:15:00,26.9,5.26,7.66,6.97,88.66,3.81,2.03,0.74,13.16
7/31/2016,13:30:00,26.91,5.23,7.66,7.08,90.08,3.86,2.18,0.77,13.09
7/31/2016,13:45:00,26.92,5.22,7.66,7.06,89.86,3.83,2.17,0.74,13.15
7/31/2016,14:00:00,26.9,5.26,7.67,7.07,90.01,3.8,2.24,0.79,12.94
7/31/2016,14:15:00,26.9,5.29,7.66,7.09,90.23,3.74,2.11,0.77,12.85
7/31/2016,14:30:00,26.89,5.28,7.66,7.09,90.15,3.86,2.3,0.8,13.05
7/31/2016,14:45:00,26.9,5.25,7.64,7.02,89.3,3.85,2.36,0.81,12.96
7/31/2016,15:00:00,26.93,5.31,7.61,6.87,87.43,4.01,2.62,0.93,13.22
7/31/2016,15:15:00,26.95,5.34,7.63,7.02,89.46,4.22,2.56,0.98,13.44
7/31/2016,15:30:00,27,5.37,7.66,7.18,91.54,4.06,2.53,0.95,13.48
7/31/2016,15:45:00,27.05,5.38,7.68,7.27,92.78,4.13,2.54,1.01,13.5
7/31/2016,16:00:00,27.06,5.35,7.69,7.38,94.25,4.24,3.04,1,13.35
7/31/2016,16:15:00,27.09,5.36,7.71,7.54,96.33,4.52,2.85,1.05,13.41
7/31/2016,16:30:00,27.09,5.32,7.74,7.69,98.19,4.48,3.14,1.08,13.45
7/31/2016,16:45:00,27.1,5.34,7.79,7.91,101.07,4.55,2.8,1.07,13.35
7/31/2016,17:00:00,27.05,5.31,7.83,8.11,103.45,5.26,3.43,1.11,13.33
7/31/2016,17:15:00,27.04,5.3,7.82,8.02,102.3,5.48,3.65,1.15,13.25
7/31/2016,17:30:00,27,5.27,7.83,8.12,103.53,5.41,3.7,1.15,13.17
7/31/2016,17:45:00,26.98,5.27,7.82,8.09,103.11,5.39,3.64,1.11,13.11
7/31/2016,18:00:00,26.97,5.26,7.81,8.04,102.51,5.75,3.77,1.14,13.06
7/31/2016,18:15:00,26.96,5.16,7.79,7.95,101.23,5.38,4.15,1.2,13.05
7/31/2016,18:30:00,26.94,5.22,7.78,7.89,100.49,5.92,5.34,1.28,13.01
7/31/2016,18:45:00,26.9,5.18,7.77,7.87,100.15,5.66,4.44,1.19,12.99
7/31/2016,19:00:00,26.86,5.2,7.78,7.96,101.17,5.55,5.66,1.15,12.94
7/31/2016,19:15:00,26.84,5.22,7.78,7.89,100.24,5.49,5.52,1.19,13.05
7/31/2016,19:30:00,26.8,5.19,7.79,7.93,100.69,5.26,3.7,1.2,13.01
7/31/2016,19:45:00,26.79,5.17,7.77,7.85,99.69,5.85,4.82,1.2,12.99
7/31/2016,20:00:00,26.77,5.22,7.73,7.67,97.32,6.57,4.16,1.09,12.99
7/31/2016,20:15:00,26.74,5.28,7.7,7.5,95.16,5.76,4.07,1.11,12.89
7/31/2016,20:30:00,26.69,5.28,7.73,7.57,96.03,5.49,4.28,1.17,12.83
7/31/2016,20:45:00,26.65,5.29,7.73,7.59,96.16,5.51,4.79,1.11,12.82
7/31/2016,21:00:00,26.65,5.29,7.72,7.53,95.4,5.75,3.76,1.18,12.83
7/31/2016,21:15:00,26.63,5.29,7.71,7.45,94.35,5.62,5.21,1.18,12.8
7/31/2016,21:30:00,26.62,5.29,7.69,7.33,92.79,5.35,3.85,1.16,12.82
7/31/2016,21:45:00,26.58,5.3,7.66,7.18,90.86,5.1,3.8,1.08,12.78
7/31/2016,22:00:00,26.56,5.27,7.65,7.12,90.01,5.63,3.54,1.05,12.79
7/31/2016,22:15:00,26.55,5.31,7.63,6.94,87.79,5.25,3.59,1.03,12.74
7/31/2016,22:30:00,26.52,5.22,7.63,6.94,87.66,5.66,3.36,1.01,12.73
7/31/2016,22:45:00,26.5,5.22,7.61,6.88,86.93,5.67,3.38,1.02,12.71
7/31/2016,23:00:00,26.49,5.21,7.61,6.84,86.36,5.75,3.27,0.99,12.75
7/31/2016,23:15:00,26.48,5.31,7.6,6.73,85.01,5.96,3.17,1.03,12.7
7/31/2016,23:30:00,26.47,5.27,7.58,6.65,83.96,5.64,3.15,0.99,12.73
7/31/2016,23:45:00,26.45,5.27,7.57,6.59,83.23,6.18,3.57,1,12.73
8/1/2016,0:00:00,26.41,5.29,7.57,6.52,82.31,6.01,2.66,0.98,12.7
8/1/2016,0:15:00,26.42,5.3,7.56,6.46,81.47,6.39,3.13,0.96,12.71
8/1/2016,0:30:00,26.38,5.29,7.55,6.42,80.95,5.42,3.12,0.96,12.83
8/1/2016,0:45:00,26.38,5.22,7.54,6.32,79.72,5.57,3.08,0.96,12.76
8/1/2016,1:00:00,26.37,5.34,7.52,6.2,78.18,5.7,2.97,0.95,12.82
8/1/2016,1:15:00,26.37,5.18,7.51,6.09,76.74,5.35,2.72,0.99,12.69
8/1/2016,1:30:00,26.36,5.19,7.5,6.03,75.98,5.52,2.78,0.92,12.71
8/1/2016,1:45:00,26.34,5.28,7.49,5.92,74.62,5.81,2.77,0.9,12.72
8/1/2016,2:00:00,26.3,5.24,7.47,5.82,73.26,6.28,2.79,0.94,12.83
8/1/2016,2:15:00,26.28,5.22,7.47,5.82,73.2,5.99,2.99,0.95,12.69
8/1/2016,2:30:00,26.26,5.51,7.47,5.75,72.41,5.84,3.7,0.92,12.71
8/1/2016,2:45:00,26.25,5.23,7.46,5.67,71.34,5.76,2.83,0.91,12.72
8/1/2016,3:00:00,26.22,5.23,7.46,5.66,71.18,6.29,2.77,0.86,12.79
8/1/2016,3:15:00,26.19,5.19,7.46,5.63,70.74,6.47,2.66,0.88,12.69
8/1/2016,3:30:00,26.16,5.18,7.45,5.59,70.15,5.26,2.65,0.91,12.71
8/1/2016,3:45:00,26.14,5.18,7.44,5.55,69.62,5.68,2.56,0.84,12.7
8/1/2016,4:00:00,26.11,5.33,7.44,5.46,68.5,5.45,2.58,0.85,12.7
8/1/2016,4:15:00,26.07,5.42,7.43,5.47,68.6,4.98,2.48,0.84,12.71
8/1/2016,4:30:00,26.07,5.44,7.43,5.4,67.72,5.23,2.49,0.84,12.7
8/1/2016,4:45:00,26.05,5.09,7.43,5.43,68.02,5.49,2.4,0.82,12.72
8/1/2016,5:00:00,26.04,5.08,7.43,5.44,68.17,5.24,2.67,0.85,12.69
8/1/2016,5:15:00,26.02,5.21,7.43,5.41,67.77,5.97,2.53,0.87,12.69
8/1/2016,5:30:00,25.99,5.38,7.43,5.39,67.49,5.51,2.64,0.83,12.7
8/1/2016,5:45:00,25.96,5.3,7.43,5.38,67.29,5.42,2.75,0.84,12.67
8/1/2016,6:00:00,25.92,5.04,7.42,5.36,67.04,5.42,2.57,0.79,12.68
8/1/2016,6:15:00,25.91,5.12,7.42,5.36,67.02,5.64,2.39,0.79,12.67
8/1/2016,6:30:00,25.88,4.89,7.42,5.29,65.96,5.06,2.36,0.79,12.71
8/1/2016,6:45:00,25.85,5.22,7.42,5.33,66.56,5.2,2.1,0.8,12.78
8/1/2016,7:00:00,25.82,4.98,7.42,5.35,66.67,5.09,2.36,0.78,12.74
8/1/2016,7:15:00,25.84,4.86,7.42,5.33,66.49,4.81,2.23,0.85,12.79
8/1/2016,7:30:00,25.79,4.82,7.41,5.29,65.85,5.16,2.38,0.78,13.01
8/1/2016,7:45:00,25.75,4.81,7.4,5.24,65.21,4.68,2.2,0.73,13.2
8/1/2016,8:00:00,25.77,4.93,7.4,5.26,65.48,4.49,2.25,0.74,13.24
8/1/2016,8:15:00,25.77,4.77,7.4,5.3,65.93,4.39,2.1,0.72,13.31
8/1/2016,8:30:00,25.82,4.85,7.41,5.39,67.25,4.67,2.29,0.73,13.32
8/1/2016,8:45:00,25.83,4.75,7.42,5.47,68.23,4.47,2.33,0.75,13.14
8/1/2016,9:00:00,25.83,4.82,7.43,5.52,68.86,4.58,2.34,0.77,13.18
8/1/2016,9:15:00,25.84,5.08,7.43,5.59,69.7,4.64,2.46,0.82,13.23
8/1/2016,9:30:00,25.84,5,7.44,5.63,70.27,4.56,2.35,0.78,13.33
8/1/2016,9:45:00,25.85,5.01,7.44,5.62,70.12,4.84,2.58,0.81,13.16
8/1/2016,10:00:00,25.86,4.81,7.43,5.54,69.16,4.92,3.16,0.88,13.06
8/1/2016,10:15:00,25.84,4.91,7.44,5.61,70,5.05,3.07,0.9,13
8/1/2016,10:30:00,25.84,4.92,7.45,5.68,70.85,4.78,3.03,0.92,13.01
8/1/2016,10:45:00,25.85,4.89,7.46,5.79,72.25,5.33,3.02,0.95,13.23
8/1/2016,11:00:00,25.86,4.78,7.46,5.76,71.85,5.34,3.54,0.99,13.16
8/1/2016,11:15:00,25.81,4.75,7.47,5.89,73.36,4.99,2.68,0.9,13.15
8/1/2016,11:30:00,25.8,4.75,7.47,5.97,74.33,4.75,2.75,0.93,13.15
8/1/2016,11:45:00,25.8,4.85,7.48,6.01,74.93,4.65,2.58,0.91,13.17
8/1/2016,12:00:00,25.8,5,7.48,6.05,75.45,4.78,2.86,0.94,13.16
8/1/2016,12:15:00,25.81,4.94,7.49,6.15,76.65,4.69,2.93,0.96,13.25
8/1/2016,12:30:00,25.8,5.07,7.5,6.16,76.8,4.8,2.98,0.96,13.16
8/1/2016,12:45:00,25.79,4.92,7.51,6.25,77.95,4.93,3.89,0.99,13.15
8/1/2016,13:00:00,25.79,5,7.52,6.35,79.18,4.97,3.03,1.03,13.26
8/1/2016,13:15:00,25.78,5.05,7.53,6.43,80.12,4.93,2.88,1.05,13.24
8/1/2016,13:30:00,25.78,4.93,7.54,6.51,81.13,4.81,2.78,1.03,13.22
8/1/2016,13:45:00,25.79,4.98,7.55,6.57,81.92,4.99,2.81,1.12,13.39
8/1/2016,14:00:00,25.83,5.04,7.56,6.71,83.66,4.92,2.83,1.11,13.41
8/1/2016,14:15:00,25.88,4.87,7.58,6.83,85.17,4.94,2.85,1.15,13.29
8/1/2016,14:30:00,25.87,4.96,7.58,6.78,84.6,5.21,3.46,1.18,13.23
8/1/2016,14:45:00,25.87,4.97,7.6,7,87.35,5.03,2.99,1.22,13.23
8/1/2016,15:00:00,25.87,4.98,7.6,7.02,87.6,5.15,2.99,1.23,13.31
8/1/2016,15:15:00,25.87,4.92,7.63,7.18,89.58,5.21,3.05,1.29,13.26
8/1/2016,15:30:00,25.89,4.87,7.63,7.23,90.26,5.39,4.27,1.35,13.4
8/1/2016,15:45:00,25.9,4.91,7.64,7.31,91.3,5.94,4.05,1.39,13.33
8/1/2016,16:00:00,25.92,5.06,7.65,7.38,92.2,6.11,3.69,1.5,13.32
8/1/2016,16:15:00,25.91,5.07,7.69,7.56,94.48,5.8,3.51,1.48,13.26
8/1/2016,16:30:00,25.9,4.88,7.7,7.68,95.88,5.82,3.26,1.42,13.24
8/1/2016,16:45:00,25.89,4.93,7.72,7.75,96.8,5.55,4.29,1.46,13.22
8/1/2016,17:00:00,25.87,4.99,7.74,7.9,98.54,5.61,4.91,1.5,13.12
8/1/2016,17:15:00,25.84,4.83,7.76,7.94,99,5.77,3.99,1.49,13.01
8/1/2016,17:30:00,25.82,4.84,7.76,7.94,99.02,5.34,5.22,1.57,12.97
8/1/2016,17:45:00,25.79,4.81,7.78,8.03,100.07,5.62,4.18,1.57,13.06
8/1/2016,18:00:00,25.77,4.85,7.78,8.05,100.2,8.63,5.3,1.65,12.98
8/1/2016,18:15:00,25.74,5.14,7.77,8.01,99.77,5.37,4.21,1.53,12.91
8/1/2016,18:30:00,25.71,5.06,7.76,7.94,98.8,5.3,3.7,1.44,12.89
8/1/2016,18:45:00,25.69,5,7.77,7.98,99.33,5.36,3.31,1.45,12.89
8/1/2016,19:00:00,25.66,4.97,7.77,7.96,98.95,5.62,3.95,1.52,12.87
8/1/2016,19:15:00,25.64,5.37,7.77,7.94,98.75,5.74,3.55,1.49,12.87
8/1/2016,19:30:00,25.6,5.23,7.77,7.92,98.42,5.54,4.11,1.5,12.85
8/1/2016,19:45:00,25.57,5.18,7.75,7.84,97.34,5.43,3.78,1.42,12.82
8/1/2016,20:00:00,25.56,5.19,7.75,7.84,97.42,5.51,3.85,1.42,12.81
8/1/2016,20:15:00,25.53,5.18,7.74,7.72,95.84,5.46,3.87,1.41,12.83
8/1/2016,20:30:00,25.51,5.16,7.74,7.71,95.64,5.77,3.9,1.47,12.82
8/1/2016,20:45:00,25.5,5.26,7.73,7.65,94.88,6.02,4.03,1.5,12.81
8/1/2016,21:00:00,25.47,5.31,7.7,7.54,93.52,5.6,4.1,1.47,12.81
8/1/2016,21:15:00,25.43,5.27,7.69,7.46,92.39,5.63,3.6,1.38,12.78
8/1/2016,21:30:00,25.43,5.31,7.68,7.39,91.61,5.51,3.74,1.4,12.77
8/1/2016,21:45:00,25.4,5.32,7.68,7.37,91.33,5.53,3.11,1.41,12.72
8/1/2016,22:00:00,25.36,5.32,7.67,7.33,90.73,5.33,3.74,1.4,12.71
8/1/2016,22:15:00,25.35,5.32,7.67,7.27,89.96,5.61,3.32,1.34,12.76
8/1/2016,22:30:00,25.33,5.33,7.66,7.24,89.55,5.92,3.47,1.41,12.69
8/1/2016,22:45:00,25.29,5.31,7.65,7.18,88.82,5.89,3.51,1.35,12.68
8/1/2016,23:00:00,25.29,5.3,7.64,7.11,87.92,5.9,3.43,1.4,12.71
8/1/2016,23:15:00,25.26,5.3,7.63,6.97,86.11,5.8,3.74,1.39,12.71
8/1/2016,23:30:00,25.22,5.28,7.62,6.98,86.18,5.49,3.48,1.42,12.69
8/1/2016,23:45:00,25.21,5.27,7.62,6.98,86.15,5.86,3.36,1.36,12.68
8/2/2016,0:00:00,25.2,5.25,7.61,6.92,85.43,5.84,3.29,1.38,12.7
8/2/2016,0:15:00,25.17,5.29,7.56,6.59,81.26,5.44,3.07,1.36,12.68
8/2/2016,0:30:00,25.17,5.24,7.57,6.61,81.48,5.35,3.34,1.4,12.72
8/2/2016,0:45:00,25.17,5.21,7.55,6.49,80.06,5.06,3.07,1.33,12.7
8/2/2016,1:00:00,25.15,5.2,7.54,6.48,79.83,5.57,3.1,1.27,12.67
8/2/2016,1:15:00,25.1,5.16,7.53,6.28,77.38,5.04,3.02,1.2,12.69
8/2/2016,1:30:00,25.08,5.18,7.51,6.19,76.25,4.95,3,1.16,12.69
8/2/2016,1:45:00,25.08,5.16,7.51,6.22,76.58,5.15,3.03,1.25,12.69
8/2/2016,2:00:00,25.09,5.16,7.51,6.16,75.84,6.09,3.12,1.26,12.71
8/2/2016,2:15:00,25.05,5.17,7.5,6.16,75.77,5.51,3.03,1.2,12.63
8/2/2016,2:30:00,25.05,5.19,7.49,6.04,74.34,5.48,3.11,1.25,12.63
8/2/2016,2:45:00,25.04,5.14,7.49,6.07,74.72,5.74,2.96,1.23,12.62
8/2/2016,3:00:00,25.01,5.14,7.49,5.99,73.65,6.33,3.03,1.21,12.63
8/2/2016,3:15:00,24.97,5.09,7.48,5.99,73.63,5.93,2.85,1.17,12.65
8/2/2016,3:30:00,24.97,5.17,7.48,5.97,73.35,6,3.05,1.14,12.68
8/2/2016,3:45:00,24.95,5.03,7.48,5.94,72.94,6.74,3.04,1.18,12.68
8/2/2016,4:00:00,24.95,5.32,7.47,5.9,72.48,6.34,2.74,1.24,12.67
8/2/2016,4:15:00,24.93,5.28,7.47,5.89,72.37,6.14,2.88,1.17,12.63
8/2/2016,4:30:00,24.94,5.16,7.47,5.81,71.3,6.72,3,1.23,12.69
8/2/2016,4:45:00,24.9,5.15,7.48,5.92,72.65,6.18,2.96,1.22,12.66
8/2/2016,5:00:00,24.88,5.11,7.48,5.94,72.8,6.47,2.76,1.2,12.69
8/2/2016,5:15:00,24.85,5.04,7.48,5.93,72.62,6.12,2.72,1.17,12.68
8/2/2016,5:30:00,24.84,5.23,7.49,5.93,72.7,5.85,2.81,1.25,12.68
8/2/2016,5:45:00,24.83,5.01,7.49,5.93,72.65,6.29,3.89,1.22,12.63
8/2/2016,6:00:00,24.82,5.06,7.49,5.96,73.02,6.67,3.7,1.24,12.71
8/2/2016,6:15:00,24.81,5.04,7.49,5.92,72.5,6.37,2.62,1.2,12.69
8/2/2016,6:30:00,24.78,4.98,7.49,5.89,72.12,6.2,2.81,1.3,12.66
8/2/2016,6:45:00,24.77,5.04,7.48,5.88,71.9,6.36,2.89,1.23,12.67
8/2/2016,7:00:00,24.77,5.06,7.48,5.83,71.37,6.04,2.76,1.25,12.7
8/2/2016,7:15:00,24.71,5.1,7.48,5.9,72.18,6.04,2.54,1.21,12.72
8/2/2016,7:30:00,24.7,5.07,7.49,5.86,71.67,5.78,3.12,1.21,12.74
8/2/2016,7:45:00,24.69,5,7.49,5.92,72.35,5.94,3.14,1.27,12.83
8/2/2016,8:00:00,24.68,4.91,7.5,6.02,73.51,6.35,2.91,1.24,12.79
8/2/2016,8:15:00,24.68,4.96,7.5,6.06,73.98,5.81,2.76,1.26,12.73
8/2/2016,8:30:00,24.67,4.97,7.5,6.02,73.47,5.68,2.9,1.27,12.83
8/2/2016,8:45:00,24.64,4.89,7.49,5.98,72.91,5.96,2.86,1.28,12.73
8/2/2016,9:00:00,24.64,4.93,7.49,6.01,73.38,5.31,2.7,1.21,12.72
8/2/2016,9:15:00,24.61,4.92,7.48,5.97,72.77,5.04,2.52,1.2,12.83
8/2/2016,9:30:00,24.62,4.84,7.51,6.08,74.18,6.07,2.61,1.16,12.8
8/2/2016,9:45:00,24.63,4.86,7.51,6.08,74.14,5.42,2.56,1.16,12.77
8/2/2016,10:00:00,24.62,5,7.5,6.09,74.31,5.32,2.61,1.19,12.77
8/2/2016,10:15:00,24.62,4.92,7.5,6.16,75.14,5.32,2.66,1.16,12.78
8/2/2016,10:30:00,24.62,5.01,7.48,6.1,74.48,5.1,2.66,1.12,12.92
8/2/2016,10:45:00,24.61,4.98,7.48,5.99,73.06,5.21,2.76,1.27,12.92
8/2/2016,11:00:00,24.62,5.07,7.49,6.1,74.41,4.99,2.91,1.26,12.89
8/2/2016,11:15:00,24.62,4.84,7.47,5.93,72.28,5.24,2.91,1.4,12.9
8/2/2016,11:30:00,24.63,4.87,7.49,6.17,75.29,4.86,2.83,1.27,12.94
8/2/2016,11:45:00,24.62,4.88,7.5,6.2,75.62,4.99,2.86,1.35,12.9
8/2/2016,12:00:00,24.63,4.79,7.5,6.25,76.24,5.01,2.66,1.26,12.96
8/2/2016,12:15:00,24.66,4.78,7.47,6.08,74.13,4.78,3.04,1.21,12.97
8/2/2016,12:30:00,24.61,4.94,7.52,6.49,79.21,4.58,2.49,1.16,13.06
8/2/2016,13:00:00,24.6,5.12,7.49,6.72,82.01,4.7,3.99,1.21,13.06
8/2/2016,13:15:00,24.6,5.11,7.49,6.8,82.92,4.64,4.14,1.23,13.01
8/2/2016,13:30:00,24.59,5.08,7.49,6.81,83.02,4.64,4.13,1.19,12.92
8/2/2016,13:45:00,24.55,5.01,7.49,6.83,83.2,4.53,4.47,1.23,12.89
8/2/2016,14:00:00,24.57,5.04,7.49,6.89,83.95,4.74,3.66,1.2,13.05
8/2/2016,14:15:00,24.6,5.07,7.51,7.04,85.86,4.75,3.81,1.29,13.31
8/2/2016,14:30:00,24.6,5.13,7.53,7.17,87.49,4.93,3.87,1.31,13.39
8/2/2016,14:45:00,24.61,5.18,7.56,7.38,90.02,4.92,3.77,1.35,13.36
8/2/2016,15:00:00,24.63,5.19,7.59,7.54,92.12,5.05,3.76,1.31,13.32
8/2/2016,15:15:00,24.66,5.19,7.62,7.73,94.42,5.01,3.85,1.46,13.56
8/2/2016,15:30:00,24.7,5.31,7.61,7.66,93.65,5.02,3.83,1.53,13.39
8/2/2016,15:45:00,24.7,5.16,7.66,7.99,97.64,4.92,3.91,1.36,13.33
8/2/2016,16:00:00,24.71,5.1,7.67,8.09,98.86,5.15,3.85,1.43,13.29
