"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/13/2018","530332004","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/14/2018","530332004","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/15/2018","530332004","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/16/2018","530332004","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/17/2018","530332004","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/18/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/19/2018","530332004","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/20/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/21/2018","530332004","3","1.2","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/22/2018","530332004","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/23/2018","530332004","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/24/2018","530332004","3","1.2","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/25/2018","530332004","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/26/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/27/2018","530332004","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/28/2018","530332004","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/29/2018","530332004","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/30/2018","530332004","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/31/2018","530332004","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/01/2018","530332004","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/02/2018","530332004","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/03/2018","530332004","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/04/2018","530332004","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/05/2018","530332004","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/06/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/07/2018","530332004","3","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/08/2018","530332004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/09/2018","530332004","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/10/2018","530332004","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/11/2018","530332004","3","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/12/2018","530332004","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/13/2018","530332004","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/14/2018","530332004","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/15/2018","530332004","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/16/2018","530332004","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/17/2018","530332004","3","0.7","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/18/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/19/2018","530332004","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/20/2018","530332004","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/21/2018","530332004","3","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/22/2018","530332004","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/23/2018","530332004","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/24/2018","530332004","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/25/2018","530332004","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/26/2018","530332004","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/27/2018","530332004","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"02/28/2018","530332004","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/01/2018","530332004","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/02/2018","530332004","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/03/2018","530332004","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/04/2018","530332004","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/05/2018","530332004","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/06/2018","530332004","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/07/2018","530332004","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/08/2018","530332004","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/09/2018","530332004","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/10/2018","530332004","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/11/2018","530332004","3","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/12/2018","530332004","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/13/2018","530332004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/14/2018","530332004","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/15/2018","530332004","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/16/2018","530332004","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/17/2018","530332004","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/18/2018","530332004","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/19/2018","530332004","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/20/2018","530332004","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/21/2018","530332004","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/22/2018","530332004","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/23/2018","530332004","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/24/2018","530332004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/25/2018","530332004","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/26/2018","530332004","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/27/2018","530332004","3","0.8","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/28/2018","530332004","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/29/2018","530332004","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/30/2018","530332004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"03/31/2018","530332004","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/01/2018","530332004","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/02/2018","530332004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/03/2018","530332004","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/04/2018","530332004","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/05/2018","530332004","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/06/2018","530332004","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/07/2018","530332004","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/08/2018","530332004","3","0.3","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/09/2018","530332004","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/10/2018","530332004","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/11/2018","530332004","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/12/2018","530332004","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/13/2018","530332004","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/14/2018","530332004","3","1.2","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/15/2018","530332004","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/16/2018","530332004","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/17/2018","530332004","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/18/2018","530332004","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/19/2018","530332004","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/20/2018","530332004","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/21/2018","530332004","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/22/2018","530332004","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/23/2018","530332004","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/24/2018","530332004","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/25/2018","530332004","3","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/26/2018","530332004","3","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/27/2018","530332004","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/28/2018","530332004","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/29/2018","530332004","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/30/2018","530332004","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"01/01/2018","530350007","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/02/2018","530350007","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/03/2018","530350007","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/04/2018","530350007","3","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/05/2018","530350007","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/06/2018","530350007","3","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/07/2018","530350007","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/08/2018","530350007","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/09/2018","530350007","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/10/2018","530350007","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/11/2018","530350007","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/12/2018","530350007","3","0","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/13/2018","530350007","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/14/2018","530350007","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/15/2018","530350007","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/16/2018","530350007","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/17/2018","530350007","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/18/2018","530350007","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/19/2018","530350007","3","0.7","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/20/2018","530350007","3","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/21/2018","530350007","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/22/2018","530350007","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/23/2018","530350007","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/24/2018","530350007","3","0.3","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/25/2018","530350007","3","0.5","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/26/2018","530350007","3","0.4","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/27/2018","530350007","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/28/2018","530350007","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/29/2018","530350007","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/30/2018","530350007","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"01/31/2018","530350007","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"02/01/2018","530350007","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
"02/02/2018","530350007","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","14740","Bremerton-Silverdale, WA","53","Washington","035","Kitsap","47.592675","-122.627397"
