"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (LST)","Unit","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/15/2018","UG/M3","3.0","","","","","","","","","","","","","","","","","","","","","","","","3.0","3.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/16/2018","UG/M3","3.5","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/17/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/18/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/19/2018","UG/M3","1.4","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/20/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/21/2018","UG/M3","3.4","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/22/2018","UG/M3","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/23/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/24/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/25/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/26/2018","UG/M3","3.4","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/27/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/28/2018","UG/M3","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/29/2018","UG/M3","6.8","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/30/2018","UG/M3","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","07/31/2018","UG/M3","3.8","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/01/2018","UG/M3","1.8","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/02/2018","UG/M3","0.7","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/03/2018","UG/M3","2.2","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/04/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/05/2018","UG/M3","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/06/2018","UG/M3","6.6","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.6"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/07/2018","UG/M3","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/08/2018","UG/M3","7.7","","","","","","","","","","","","","","","","","","","","","","","","7.7","7.7"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/09/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/10/2018","UG/M3","8.9","","","","","","","","","","","","","","","","","","","","","","","","8.9","8.9"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/11/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/12/2018","UG/M3","3.4","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/13/2018","UG/M3","31.0","","","","","","","","","","","","","","","","","","","","","","","","31.0","31.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/14/2018","UG/M3","42.1","","","","","","","","","","","","","","","","","","","","","","","","42.1","42.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/15/2018","UG/M3","34.4","","","","","","","","","","","","","","","","","","","","","","","","34.4","34.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/16/2018","UG/M3","21.7","","","","","","","","","","","","","","","","","","","","","","","","21.7","21.7"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/17/2018","UG/M3","16.0","","","","","","","","","","","","","","","","","","","","","","","","16.0","16.0"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/18/2018","UG/M3","13.1","","","","","","","","","","","","","","","","","","","","","","","","13.1","13.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/19/2018","UG/M3","43.3","","","","","","","","","","","","","","","","","","","","","","","","43.3","43.3"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/20/2018","UG/M3","56.1","","","","","","","","","","","","","","","","","","","","","","","","56.1","56.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/21/2018","UG/M3","54.4","","","","","","","","","","","","","","","","","","","","","","","","54.4","54.4"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/22/2018","UG/M3","70.8","","","","","","","","","","","","","","","","","","","","","","","","70.8","70.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/23/2018","UG/M3","38.8","","","","","","","","","","","","","","","","","","","","","","","","38.8","38.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/24/2018","UG/M3","19.2","","","","","","","","","","","","","","","","","","","","","","","","19.2","19.2"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/25/2018","UG/M3","21.8","","","","","","","","","","","","","","","","","","","","","","","","21.8","21.8"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/26/2018","UG/M3","16.1","","","","","","","","","","","","","","","","","","","","","","","","16.1","16.1"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/27/2018","UG/M3","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3"
"WA1","Maple Falls-Azure Way","530739992","PM2.5-88502","88502","4","","24 Hrs","08/28/2018","UG/M3","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/01/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/02/2018","UG/M3","1.6","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/03/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/04/2018","UG/M3","19.7","","","","","","","","","","","","","","","","","","","","","","","","19.7","19.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/05/2018","UG/M3","10.8","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/06/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/07/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/08/2018","UG/M3","4.5","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/09/2018","UG/M3","4.2","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/10/2018","UG/M3","1.8","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/11/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/12/2018","UG/M3","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/13/2018","UG/M3","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/14/2018","UG/M3","7.5","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/15/2018","UG/M3","8.4","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/16/2018","UG/M3","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/17/2018","UG/M3","9.6","","","","","","","","","","","","","","","","","","","","","","","","9.6","9.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/18/2018","UG/M3","3.2","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/19/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/20/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/21/2018","UG/M3","4.2","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/22/2018","UG/M3","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/23/2018","UG/M3","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/24/2018","UG/M3","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/25/2018","UG/M3","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/26/2018","UG/M3","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/27/2018","UG/M3","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/28/2018","UG/M3","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/29/2018","UG/M3","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/30/2018","UG/M3","11.6","","","","","","","","","","","","","","","","","","","","","","","","11.6","11.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","07/31/2018","UG/M3","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/01/2018","UG/M3","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/02/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/03/2018","UG/M3","3.2","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/04/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/05/2018","UG/M3","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/06/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/07/2018","UG/M3","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/08/2018","UG/M3","9.3","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/09/2018","UG/M3","10.1","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/10/2018","UG/M3","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/11/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/12/2018","UG/M3","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/13/2018","UG/M3","21.5","","","","","","","","","","","","","","","","","","","","","","","","21.5","21.5"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/14/2018","UG/M3","53.4","","","","","","","","","","","","","","","","","","","","","","","","53.4","53.4"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/15/2018","UG/M3","54.2","","","","","","","","","","","","","","","","","","","","","","","","54.2","54.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/16/2018","UG/M3","18.9","","","","","","","","","","","","","","","","","","","","","","","","18.9","18.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/17/2018","UG/M3","16.0","","","","","","","","","","","","","","","","","","","","","","","","16.0","16.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/18/2018","UG/M3","21.0","","","","","","","","","","","","","","","","","","","","","","","","21.0","21.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/19/2018","UG/M3","23.7","","","","","","","","","","","","","","","","","","","","","","","","23.7","23.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/20/2018","UG/M3","75.0","","","","","","","","","","","","","","","","","","","","","","","","75.0","75.0"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/21/2018","UG/M3","98.8","","","","","","","","","","","","","","","","","","","","","","","","98.8","98.8"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/22/2018","UG/M3","93.6","","","","","","","","","","","","","","","","","","","","","","","","93.6","93.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/23/2018","UG/M3","45.7","","","","","","","","","","","","","","","","","","","","","","","","45.7","45.7"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/24/2018","UG/M3","31.2","","","","","","","","","","","","","","","","","","","","","","","","31.2","31.2"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/25/2018","UG/M3","46.6","","","","","","","","","","","","","","","","","","","","","","","","46.6","46.6"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/26/2018","UG/M3","27.9","","","","","","","","","","","","","","","","","","","","","","","","27.9","27.9"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/27/2018","UG/M3","11.1","","","","","","","","","","","","","","","","","","","","","","","","11.1","11.1"
"WA1","Marysville-7th Ave","530611007","PM2.5-88101","88101","3","","24 Hrs","08/28/2018","UG/M3","10.0","","","","","","","","","","","","","","","","","","","","","","","","10.0","10.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/01/2018","UG/M3","2.2","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/02/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/03/2018","UG/M3","0.2","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/04/2018","UG/M3","9.1","","","","","","","","","","","","","","","","","","","","","","","","9.1","9.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/05/2018","UG/M3","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/06/2018","UG/M3","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/07/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/08/2018","UG/M3","3.8","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.8"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/09/2018","UG/M3","3.5","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/10/2018","UG/M3","3.5","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/11/2018","UG/M3","1.3","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/12/2018","UG/M3","1.3","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/13/2018","UG/M3","4.1","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/14/2018","UG/M3","4.2","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/15/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/16/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/17/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/18/2018","UG/M3","4.7","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/19/2018","UG/M3","7.4","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.4"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/20/2018","UG/M3","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/21/2018","UG/M3","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/22/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/23/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/24/2018","UG/M3","14.0","","","","","","","","","","","","","","","","","","","","","","","","14.0","14.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/25/2018","UG/M3","9.0","","","","","","","","","","","","","","","","","","","","","","","","9.0","9.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/26/2018","UG/M3","7.6","","","","","","","","","","","","","","","","","","","","","","","","7.6","7.6"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/27/2018","UG/M3","7.5","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/28/2018","UG/M3","9.6","","","","","","","","","","","","","","","","","","","","","","","","9.6","9.6"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/29/2018","UG/M3","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/30/2018","UG/M3","22.9","","","","","","","","","","","","","","","","","","","","","","","","22.9","22.9"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","07/31/2018","UG/M3","37.0","","","","","","","","","","","","","","","","","","","","","","","","37.0","37.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/01/2018","UG/M3","33.3","","","","","","","","","","","","","","","","","","","","","","","","33.3","33.3"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/02/2018","UG/M3","22.0","","","","","","","","","","","","","","","","","","","","","","","","22.0","22.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/03/2018","UG/M3","7.9","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/04/2018","UG/M3","9.4","","","","","","","","","","","","","","","","","","","","","","","","9.4","9.4"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/05/2018","UG/M3","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/06/2018","UG/M3","10.2","","","","","","","","","","","","","","","","","","","","","","","","10.2","10.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/07/2018","UG/M3","10.9","","","","","","","","","","","","","","","","","","","","","","","","10.9","10.9"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/08/2018","UG/M3","16.8","","","","","","","","","","","","","","","","","","","","","","","","16.8","16.8"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/09/2018","UG/M3","23.2","","","","","","","","","","","","","","","","","","","","","","","","23.2","23.2"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/10/2018","UG/M3","21.7","","","","","","","","","","","","","","","","","","","","","","","","21.7","21.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/11/2018","UG/M3","24.4","","","","","","","","","","","","","","","","","","","","","","","","24.4","24.4"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/12/2018","UG/M3","11.5","","","","","","","","","","","","","","","","","","","","","","","","11.5","11.5"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/13/2018","UG/M3","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/14/2018","UG/M3","18.1","","","","","","","","","","","","","","","","","","","","","","","","18.1","18.1"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/15/2018","UG/M3","25.0","","","","","","","","","","","","","","","","","","","","","","","","25.0","25.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/16/2018","UG/M3","23.0","","","","","","","","","","","","","","","","","","","","","","","","23.0","23.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/17/2018","UG/M3","21.7","","","","","","","","","","","","","","","","","","","","","","","","21.7","21.7"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/18/2018","UG/M3","16.8","","","","","","","","","","","","","","","","","","","","","","","","16.8","16.8"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/19/2018","UG/M3","18.0","","","","","","","","","","","","","","","","","","","","","","","","18.0","18.0"
"ID1","McCall","160850002","PM2.5-88502","88502","4","","24 Hrs","08/20/2018","UG/M3","24.4","","","","","","","","","","","","","","","","","","","","","","","","24.4","24.4"
